,id,energy,location,vehicle_status,remain_trip_time,destination,idle_driving_distance,dispatched_charging_time,dispatched_serving_time,update_status,decision
0,0,0,0,1,0,-1,889.8870072,66,69,1,1
1,1,3,0,0,0,2,310.9883696,69,68,1,1
2,2,0,0,1,0,4,301.32453359999994,66,69,1,1
3,3,0,1,1,0,0,373.9364655999999,66,69,1,1
4,4,3,32,0,0,0,419.1460488,69,68,1,1
5,5,3,32,0,0,0,376.2726663999999,69,68,1,1
6,6,2,1,1,0,4,540.6924304,68,69,1,1
7,7,2,2,1,0,4,443.0985844000002,68,69,1,1
8,8,3,32,0,0,3,437.47558959999975,69,68,1,1
9,9,2,26,2,5,3,394.8253855999999,68,69,1,1
10,10,0,3,0,0,3,505.969452,66,68,1,1
11,11,0,0,1,0,3,709.0295480000003,66,69,1,1
12,12,0,1,1,0,0,709.3084375999998,66,69,1,1
13,13,0,1,1,0,4,734.818774,66,69,1,1
14,14,2,1,1,0,3,541.4809495999998,68,69,1,1
15,15,0,1,1,0,3,510.3793103999994,66,69,1,1
16,16,3,32,0,0,0,579.633336,69,68,1,1
17,17,0,1,1,0,1,768.1519192,66,69,1,1
18,18,3,32,0,0,3,561.0621576000001,69,67,1,1
19,19,2,1,1,0,1,951.4334828000003,68,69,1,1
20,20,0,3,1,0,3,591.7556928000001,66,69,1,1
21,21,0,1,1,0,1,458.6236056000009,66,69,1,1
22,22,2,4,1,0,-1,459.6484804000001,68,69,1,1
23,23,0,1,1,0,3,694.1196296000002,66,69,1,1
24,24,3,32,0,0,1,511.4051303999999,69,67,1,1
25,25,3,6,0,0,0,280.08922560000013,69,67,1,1
26,26,0,1,1,0,2,494.80219199999937,66,69,1,1
27,27,0,2,0,0,2,556.8245480000002,66,68,1,1
28,28,0,1,1,0,0,645.5900592000004,66,69,1,1
29,29,0,1,1,0,2,555.7288944000002,66,69,1,1
30,30,0,1,1,0,3,679.5806743999999,66,69,1,1
31,31,0,1,1,0,1,873.2615508,66,69,1,1
32,32,0,1,1,0,13,979.762072,66,69,1,1
33,33,3,21,0,0,3,388.2617500000001,69,68,1,1
34,34,3,6,0,0,1,529.0843735999999,69,67,1,1
35,35,0,1,1,0,0,456.9969164,66,69,1,1
36,36,2,1,1,0,0,502.52414239999837,68,69,1,1
37,37,2,2,1,0,9,522.2177736000001,68,69,1,1
38,38,0,2,1,0,3,520.8321659999979,66,69,1,1
39,39,0,2,1,0,9,499.52858119999996,66,69,1,1
40,40,0,2,1,0,1,603.4829559999998,66,69,1,1
41,41,0,4,1,0,2,562.3235548,66,69,1,1
42,42,0,3,1,0,3,802.1061719999999,66,69,1,1
43,43,1,1,1,0,0,666.0427415999998,67,69,1,1
44,44,0,4,1,0,1,815.2307188,66,69,1,1
45,45,0,4,1,0,8,521.0958767999999,66,69,1,1
46,46,0,4,1,0,2,438.42801760000015,66,69,1,1
47,47,0,1,1,0,1,1169.15402,66,69,1,1
48,48,0,4,1,0,5,446.1174975999991,66,69,1,1
49,49,0,3,1,0,8,501.71916559999994,66,69,1,1
50,50,0,4,1,0,2,506.35414839999993,66,69,1,1
51,51,1,5,1,0,9,628.1213176,67,69,1,1
52,52,0,1,1,0,1,496.03962559999934,66,69,1,1
53,53,0,3,1,0,24,496.69514960000004,66,69,1,1
54,54,3,21,0,0,1,513.4300824,69,67,1,1
55,55,0,1,1,0,11,643.5709452,66,69,1,1
56,56,1,1,1,0,10,613.8010372,67,69,1,1
57,57,0,3,0,0,3,669.2139432,66,68,1,1
58,58,1,2,1,0,3,694.8710636000001,67,69,1,1
59,59,2,5,1,0,9,469.5389419999999,68,69,1,1
60,60,0,2,1,0,3,516.4770736,66,69,1,1
61,61,0,3,1,0,3,393.44439280000006,66,69,1,1
62,62,0,3,1,0,3,776.2547296,66,69,1,1
63,63,0,2,1,0,1,456.3343868,66,69,1,1
64,64,0,3,1,0,9,539.6399223999998,66,69,1,1
65,65,0,6,1,0,2,660.16104,66,69,1,1
66,66,2,3,1,0,1,685.5858080000002,68,69,1,1
67,67,1,7,1,0,1,294.862924,67,69,1,1
68,68,1,5,1,0,13,453.95164879999845,67,69,1,1
69,69,0,2,1,0,4,909.9744532000001,66,69,1,1
70,70,0,3,1,0,21,607.4386735999998,66,69,1,1
71,71,0,2,1,0,1,534.7382264000003,66,69,1,1
72,72,3,4,1,0,0,438.1293900000029,65,69,1,1
73,73,0,2,1,0,4,668.4024056000003,66,69,1,1
74,74,0,3,0,0,3,411.1334215999991,66,68,1,1
75,75,0,0,0,0,0,560.1711119999991,66,68,1,1
76,76,0,0,1,0,4,584.9790536000002,66,69,1,1
77,77,1,18,2,10,9,443.8312256000018,67,69,1,1
78,78,1,6,1,0,4,398.29382480000004,67,69,1,1
79,79,3,15,0,0,1,329.2049312000002,69,67,1,1
80,80,0,1,1,0,3,754.1301552,66,69,1,1
81,81,0,2,1,0,0,1137.6096380000001,66,69,1,1
82,82,0,11,1,0,4,698.2847368000002,66,68,1,1
83,83,1,3,0,0,3,810.7354032000001,67,68,1,1
84,84,0,1,1,0,4,533.1349448,66,69,1,1
85,85,1,1,1,0,1,1071.227686,67,69,1,1
86,86,1,33,2,1,4,599.3856807999995,67,69,1,1
87,87,1,1,1,0,1,513.7264303999992,67,69,1,1
88,88,0,1,1,0,5,623.0532663999996,66,69,1,1
89,89,2,3,1,0,17,743.5886732000001,68,69,1,1
90,90,1,1,1,0,9,643.9030440000001,67,69,1,1
91,91,0,4,1,0,11,703.6067687999996,66,69,1,1
92,92,1,13,1,0,19,836.8431616,67,69,1,1
93,93,1,3,1,0,3,379.7085796,67,69,1,1
94,94,1,1,1,0,21,473.36794720000006,67,69,1,1
95,95,3,32,0,0,2,460.2080388000003,69,67,1,1
96,96,3,6,0,0,2,458.7648296000001,69,67,1,1
97,97,3,32,0,0,3,585.8543088000029,69,68,1,1
98,98,0,8,0,0,8,367.7911644000001,66,68,1,1
99,99,2,1,1,0,7,460.06403480000006,68,69,1,1
100,100,1,2,1,0,1,567.6403047999992,67,69,1,1
101,101,0,7,1,0,12,604.0401791999999,66,69,1,1
102,102,1,12,0,0,12,539.5001440000001,67,68,1,1
103,103,1,2,1,0,1,531.3250536,67,69,1,1
104,104,4,1,0,0,1,535.8846983999999,66,67,1,1
105,105,2,2,1,0,2,437.68926039999906,68,69,1,1
106,106,0,9,1,0,3,502.55783599999967,66,69,1,1
107,107,3,32,0,0,33,699.9334992000001,69,67,1,1
108,108,0,4,1,0,15,495.5190428000001,66,69,1,1
109,109,1,16,1,0,16,338.52593759999996,62,69,1,1
110,110,2,7,1,0,0,461.5835272,68,69,1,1
111,111,0,4,1,0,1,403.0593008,59,69,1,1
112,112,0,4,1,0,4,551.6381799999998,66,69,1,1
113,113,1,4,1,0,9,734.0899136000003,67,69,1,1
114,114,2,7,1,0,9,2267.744189599999,68,69,1,1
115,115,0,4,1,0,4,515.6513023999998,66,69,1,1
116,116,2,6,1,0,24,513.0369903999998,68,69,1,1
117,117,1,15,1,0,1,723.7359703999999,67,69,1,1
118,118,3,32,0,0,1,580.0862536000001,69,67,1,1
119,119,0,4,1,0,10,601.7386171999999,66,69,1,1
120,120,1,3,0,0,3,533.0187963999999,67,68,1,1
121,121,1,1,0,0,1,846.5766088000003,67,68,1,1
122,122,0,4,1,0,21,1672.9070336000004,66,69,1,1
123,123,3,15,0,0,1,543.476822800001,69,67,1,1
124,124,0,4,1,0,4,862.8476151999998,66,69,1,1
125,125,1,4,1,0,21,433.0468828000001,67,69,1,1
126,126,0,2,1,0,2,543.7018360000002,66,69,1,1
127,127,0,4,1,0,1,553.4977776000001,66,69,1,1
128,128,1,4,1,0,0,562.2928079999994,66,69,1,1
129,129,1,18,2,16,1,738.2876024,67,68,1,1
130,130,1,15,1,0,1,615.8513983999999,67,69,1,1
131,131,0,4,1,0,1,644.5416656000003,66,69,1,1
132,132,3,32,0,0,1,403.9610772000001,69,67,1,1
133,133,2,7,1,0,1,1744.9996616000005,68,69,1,1
134,134,0,1,1,0,7,674.4817651999998,66,69,1,1
135,135,0,4,1,0,1,417.1135352,62,69,1,1
136,136,1,4,1,0,4,400.4914147999981,67,69,1,1
137,137,1,16,1,0,16,235.4558252,54,69,1,1
138,138,0,5,1,0,1,689.4081968,62,69,1,1
139,139,0,4,1,0,4,474.26310720000015,66,69,1,1
140,140,0,8,0,0,8,482.7564519999997,66,67,1,1
141,141,1,12,1,0,3,751.6953199999997,67,69,1,1
142,142,2,4,1,0,1,366.2591064000001,64,69,1,1
143,143,0,6,1,0,2,441.80699640000006,62,69,1,1
144,144,0,3,0,0,3,827.2728448000004,62,68,1,1
145,145,0,4,1,0,11,817.9253727999999,66,69,1,1
146,146,2,26,2,5,9,383.2907208,68,69,1,1
147,147,0,0,1,0,3,613.7531655999998,66,69,1,1
148,148,3,15,0,0,0,553.0782756,69,67,1,1
149,149,1,1,1,0,1,771.6974200000001,67,69,1,1
150,150,2,11,1,0,25,522.8850847999998,68,69,1,1
151,151,1,12,1,0,26,837.1482944,67,69,1,1
152,152,0,4,1,0,4,715.4646920000001,66,69,1,1
153,153,0,7,1,0,3,693.1692031999997,66,69,1,1
154,154,2,4,1,0,11,694.0070952000002,68,69,1,1
155,155,0,4,1,0,1,711.8430192000002,66,68,1,1
156,156,2,5,1,0,31,541.9577196,68,69,1,1
157,157,0,7,1,0,7,377.5945564,66,68,1,1
158,158,0,3,1,0,7,589.7657132000002,66,69,1,1
159,159,1,12,1,0,10,649.1264416000004,67,69,1,1
160,160,0,15,1,0,4,1007.5112536000004,66,68,1,1
161,161,0,13,1,0,6,632.6671736000001,66,69,1,1
162,162,4,0,0,0,0,477.4798452000001,66,67,1,1
163,163,0,8,1,0,8,990.5684323999999,66,69,1,1
164,164,1,18,2,10,1,483.3297436000051,67,69,1,1
165,165,1,2,1,0,1,514.574719600004,67,69,1,1
166,166,0,15,1,0,15,438.08468760000414,66,68,1,1
167,167,3,21,0,0,3,557.306933599999,69,67,1,1
168,168,1,7,0,0,7,624.5072064000022,63,68,1,1
169,169,0,4,0,0,4,575.0504503999998,66,68,1,1
170,170,0,9,1,0,3,492.3035279999949,66,69,1,1
171,171,1,33,2,1,4,567.0447175999999,67,69,1,1
172,172,1,2,1,0,2,511.39467759999985,67,69,1,1
173,173,0,1,0,0,1,959.7815448000002,66,67,1,1
174,174,3,15,0,0,4,607.1806896,69,67,1,1
