,id,energy,location,vehicle_status,remain_trip_time,destination,idle_driving_distance,dispatched_charging_time,dispatched_serving_time,update_status,decision
0,0,1,1,1,0,-1,141.97515599999969,21,28,1,1
1,1,1,0,1,0,-1,48.244008799999996,-1,28,1,1
2,2,3,32,0,0,-1,73.3064872,28,27,1,1
3,3,4,0,1,0,-1,65.16008640000001,20,28,1,1
4,4,1,1,1,0,-1,94.52644959999999,-1,28,1,1
5,5,2,1,1,0,4,65.779804,-1,28,1,1
6,6,1,0,1,0,-1,118.73168720000001,-1,28,1,1
7,7,2,1,1,0,-1,83.88433160000001,27,28,1,1
8,8,3,32,0,0,-1,76.90036,28,27,1,1
9,9,4,1,1,0,-1,62.7285872,20,28,1,1
10,10,1,1,1,0,4,82.84466719999999,-1,28,1,1
11,11,1,1,1,0,-1,100.446404,-1,28,1,1
12,12,5,1,1,0,-1,86.2410487999997,19,28,1,1
13,13,2,3,0,0,3,97.2205476,20,27,1,1
14,14,3,33,2,2,0,96.8526423999997,22,28,1,1
15,15,4,1,1,0,-1,93.0994199999997,20,28,1,1
16,16,1,1,1,0,13,94.82802399999998,-1,28,1,1
17,17,2,0,1,0,-1,190.86990719999997,-1,28,1,1
18,18,1,1,1,0,25,125.33741200000003,-1,28,1,1
19,19,2,1,1,0,1,179.1589348,27,28,1,1
20,20,1,1,1,0,-1,116.72530560000003,-1,28,1,1
21,21,4,26,2,14,1,103.668090400001,22,28,1,1
22,22,1,1,1,0,-1,84.80184280000002,-1,28,1,1
23,23,2,1,1,0,8,153.0033048,-1,28,1,1
24,24,1,1,1,0,15,112.02732799999998,21,28,1,1
25,25,2,2,1,0,3,70.54472399999999,27,28,1,1
26,26,3,2,0,0,1,73.25477919999969,28,25,1,1
27,27,0,0,1,0,0,84.24011599999999,-1,26,1,1
28,28,5,1,1,0,3,110.49132240000002,19,28,1,1
29,29,2,1,1,0,-1,96.77013199999999,-1,28,1,1
30,30,1,1,1,0,-1,105.15583519999998,26,28,1,1
31,31,2,1,1,0,4,168.14880039999997,27,28,1,1
32,32,3,32,0,0,14,142.8542476,28,25,1,1
33,33,4,1,1,0,-1,56.997228,19,28,1,1
34,34,2,3,1,0,3,67.3697416,-1,28,1,1
35,35,2,1,1,0,1,123.22444520000002,-1,28,1,1
36,36,1,1,1,0,0,67.1862615999991,-1,28,1,1
37,37,0,1,1,0,4,55.3554712,-1,25,1,1
38,38,0,1,1,0,-1,73.477901999999,-1,25,1,1
39,39,1,1,1,0,2,67.2191212,-1,28,1,1
40,40,1,1,1,0,-1,104.48585519999999,-1,27,1,1
41,41,3,1,1,0,23,107.7927208,-1,28,1,1
42,42,1,1,1,0,-1,141.2580272,26,27,1,1
43,43,5,1,1,0,-1,107.897916,19,28,1,1
44,44,1,0,0,0,0,117.7136512,-1,27,1,1
45,45,1,2,1,0,1,79.9543568,-1,27,1,1
46,46,1,2,1,0,7,76.92304480000001,-1,27,1,1
47,47,5,2,1,0,5,166.75407439999998,20,28,1,1
48,48,1,2,1,0,2,79.92855839999899,-1,27,1,1
49,49,2,1,1,0,1,89.32206719999999,27,28,1,1
50,50,0,2,1,0,-1,58.597896400001,-1,25,1,1
51,51,4,3,1,0,3,150.9456599999997,20,28,1,1
52,52,5,2,1,0,21,100.699384,23,28,1,1
53,53,2,26,2,4,8,61.506944,-1,28,1,1
54,54,5,18,2,10,3,127.0929264,19,28,1,1
55,55,5,2,1,0,2,57.9528252,19,28,1,1
56,56,0,1,1,0,-1,94.14486679999999,-1,27,1,1
57,57,4,12,1,0,3,80.96649919999999,-1,28,1,1
58,58,5,2,1,0,7,92.2847132,19,28,1,1
59,59,3,0,1,0,0,89.39484759999999,-1,28,1,1
60,60,4,4,1,0,-1,69.9602568,18,28,1,1
61,61,2,2,1,0,-1,52.9383168,22,28,1,1
62,62,4,2,1,0,-1,80.2990767999997,21,28,1,1
63,63,5,1,1,0,3,94.30916479999999,19,28,1,1
64,64,1,1,0,0,1,170.7934144,-1,27,1,1
65,65,4,4,1,0,-1,90.07822719999999,18,28,1,1
66,66,5,2,0,0,2,133.5811128,19,27,1,1
67,67,2,2,1,0,1,63.420362399999995,19,28,1,1
68,68,2,2,1,0,-1,65.0628975999997,-1,28,1,1
69,69,5,2,1,0,-1,104.0137556,22,28,1,1
70,70,5,0,0,0,0,81.0095336,-1,26,1,1
71,71,2,1,1,0,4,105.4774256,-1,28,1,1
72,72,1,2,1,0,1,91.671389600001,-1,27,1,1
73,73,2,2,1,0,-1,163.52627199999998,18,28,1,1
74,74,4,4,1,0,-1,99.1582631999997,20,28,1,1
75,75,5,2,1,0,6,103.10608559999899,20,28,1,1
76,76,3,2,1,0,-1,69.98672239999999,-1,28,1,1
77,77,6,4,1,0,1,74.459075200001,20,28,1,1
78,78,1,3,0,0,3,69.3889112,26,27,1,1
79,79,5,2,1,0,-1,43.41058960000001,22,28,1,1
80,80,3,4,1,0,1,118.35032679999989,18,28,1,1
81,81,0,3,1,0,-1,157.5633944,-1,26,1,1
82,82,3,18,2,10,1,197.096996,-1,28,1,1
83,83,6,26,2,4,0,57.080516800000005,20,28,1,1
84,84,1,26,2,14,3,161.5704864,-1,28,1,1
85,85,2,1,1,0,15,209.1907188,22,28,1,1
86,86,3,4,1,0,4,105.6887055999999,18,28,1,1
87,87,5,2,1,0,3,91.02298239999999,19,28,1,1
88,88,1,8,1,0,8,115.65978720000001,-1,28,1,1
89,89,1,4,1,0,7,97.1230252,-1,27,1,1
90,90,1,4,1,0,-1,116.29574,18,27,1,1
91,91,3,3,1,0,3,103.4800511999997,21,28,1,1
92,92,6,26,2,5,3,128.6938728,20,28,1,1
93,93,5,1,1,0,1,59.0179544,19,28,1,1
94,94,1,3,1,0,14,109.2041824,-1,27,1,1
95,95,6,3,1,0,3,208.5655524,20,28,1,1
96,96,1,7,1,0,0,91.5250504,26,27,1,1
97,97,2,7,1,0,0,158.56341600000098,25,28,1,1
98,98,3,3,1,0,8,64.8991,-1,28,1,1
99,99,0,1,1,0,-1,59.166072799999995,-1,26,1,1
100,100,7,7,1,0,-1,74.28960639999951,21,28,1,1
101,101,6,3,1,0,-1,80.07934560000001,20,28,1,1
102,102,1,3,1,0,3,161.1442568,-1,27,1,1
103,103,3,15,0,0,4,100.82448399999998,28,25,1,1
104,104,3,3,1,0,8,216.18781199999998,26,28,1,1
105,105,4,3,1,0,9,73.8935676,26,28,1,1
106,106,3,3,0,0,3,57.32448959999971,-1,27,1,1
107,107,6,7,0,0,7,65.1657576,20,27,1,1
108,108,1,1,1,0,2,95.7696656,-1,27,1,1
109,109,2,4,1,0,2,58.8941888,-1,28,1,1
110,110,3,13,0,0,0,109.778864,28,25,1,1
111,111,0,2,0,0,2,149.7170112,-1,26,1,1
112,112,1,5,1,0,-1,84.312396,-1,27,1,1
113,113,7,5,1,0,-1,126.46564719999999,21,28,1,1
114,114,1,2,1,0,2,319.2454144,26,28,1,1
115,115,2,2,1,0,1,92.2861032,-1,28,1,1
116,116,3,15,0,0,-1,74.6144216,28,25,1,1
117,117,5,4,1,0,-1,98.955768,19,28,1,1
118,118,5,28,2,10,16,65.51042199999999,23,25,1,1
119,119,2,16,0,0,16,108.2446932,-1,27,1,1
120,120,1,0,1,0,-1,87.33481199999999,26,28,1,1
121,121,3,18,2,7,9,129.616944,18,28,1,1
122,122,4,18,2,16,3,301.9286832,22,28,1,1
123,123,4,11,1,0,2,98.25376239999899,20,28,1,1
124,124,5,3,1,0,3,147.67688040000002,18,28,1,1
125,125,2,3,1,0,-1,95.12437200000001,-1,28,1,1
126,126,1,13,1,0,14,176.4463776,-1,27,1,1
127,127,0,15,1,0,15,106.940484,-1,26,1,1
128,128,0,15,1,0,-1,92.4352223999997,-1,26,1,1
129,129,5,20,1,0,3,122.9490584,19,28,1,1
130,130,5,3,0,0,3,148.202356,-1,26,1,1
131,131,3,18,2,1,21,90.873752,-1,28,1,1
132,132,1,1,1,0,3,94.63398,26,28,1,1
133,133,2,4,0,0,4,260.4132752,-1,27,1,1
134,134,3,3,1,0,8,194.70102519999998,26,28,1,1
135,135,0,4,1,0,1,61.36772159999999,-1,28,1,1
136,136,7,9,0,0,9,64.834437199999,21,27,1,1
137,137,4,2,1,0,13,65.6579288,-1,28,1,1
138,138,5,11,0,0,11,77.291784,21,27,1,1
139,139,3,14,0,0,14,200.7112184,28,27,1,1
140,140,4,8,0,0,8,55.959843199999995,-1,26,1,1
141,141,5,3,1,0,3,140.7947679999997,18,28,1,1
142,142,8,2,1,0,-1,55.98708719999999,22,28,1,1
143,143,3,26,2,3,13,79.1686176,-1,27,1,1
144,144,1,3,0,0,3,106.72975999999997,18,27,1,1
145,145,7,6,1,0,1,90.8241568,21,28,1,1
146,146,3,3,1,0,3,75.9372568,-1,28,1,1
147,147,5,4,1,0,-1,155.22975119999998,19,28,1,1
148,148,3,0,1,0,9,133.732456,-1,28,1,1
149,149,6,7,1,0,-1,57.5402176,20,28,1,1
150,150,4,4,1,0,-1,87.8528928,18,28,1,1
151,151,1,1,0,0,1,99.775868,-1,27,1,1
152,152,3,18,2,6,1,107.92271359999998,21,28,1,1
153,153,6,4,1,0,-1,68.2735752,20,28,1,1
154,154,7,3,1,0,14,127.5916584,21,28,1,1
155,155,5,9,1,0,3,156.48175199999997,-1,28,1,1
156,156,2,18,2,19,3,103.55978159999898,27,28,1,1
157,157,2,0,1,0,24,90.920456,27,28,1,1
158,158,3,7,0,0,9,93.1171564,28,25,1,1
159,159,6,7,1,0,6,97.6637908,20,28,1,1
160,160,1,1,1,0,9,116.7703416,-1,27,1,1
161,161,8,4,1,0,-1,47.795428,22,28,1,1
162,162,1,4,1,0,-1,60.20151159999999,21,27,1,1
163,163,6,1,1,0,2,125.290986,20,28,1,1
164,164,2,7,0,0,7,118.27510000000099,-1,27,1,1
165,165,2,9,1,0,3,110.46224360000201,-1,28,1,1
166,166,2,2,1,0,1,79.67207560000001,-1,28,1,1
167,167,6,4,0,0,4,72.59780959999941,18,27,1,1
168,168,5,4,1,0,-1,107.272193600001,19,28,1,1
169,169,4,4,1,0,3,130.72327280000002,18,28,1,1
170,170,4,4,1,0,-1,102.483643599999,23,28,1,1
171,171,4,18,2,1,22,94.1628256,-1,28,1,1
172,172,7,9,1,0,2,55.1058272,21,28,1,1
173,173,6,9,1,0,8,139.6796544,20,28,1,1
174,174,5,14,0,0,8,142.89389039999998,28,27,1,1
175,175,5,2,1,0,35,146.15294,19,28,1,1
176,176,0,3,1,0,14,117.4099639999997,-1,28,1,1
177,177,7,5,0,0,5,94.4302616,19,27,1,1
178,178,1,14,0,0,14,151.7486908,-1,26,1,1
179,179,5,26,2,1,3,55.1470824,19,28,1,1
180,180,7,28,1,0,2,30.6469423999995,21,28,1,1
181,181,8,3,1,0,3,189.5057056,22,28,1,1
182,182,0,4,1,0,4,52.18382479999999,-1,25,1,1
183,183,7,16,0,0,16,69.3216351999994,18,27,1,1
184,184,1,9,0,0,9,124.6267328,-1,27,1,1
185,185,7,33,2,1,4,90.46942879999999,21,28,1,1
186,186,7,4,1,0,22,73.9469992,20,28,1,1
187,187,5,18,2,2,4,120.9645832,22,27,1,1
188,188,1,1,0,0,1,115.3467592,-1,27,1,1
189,189,5,7,0,0,7,57.622505600002,19,27,1,1
190,190,1,0,1,0,26,212.86054119999997,-1,27,1,1
191,191,7,0,1,0,-1,115.5881743999997,19,28,1,1
192,192,5,18,2,4,1,139.204052,19,28,1,1
193,193,2,1,0,0,1,103.88548639999999,-1,26,1,1
194,194,2,18,2,10,1,148.4734616,-1,28,1,1
195,195,7,4,1,0,4,81.0988271999997,18,28,1,1
196,196,7,18,2,1,2,119.92742079999971,19,28,1,1
197,197,7,9,1,0,-1,151.1703952,21,28,1,1
198,198,7,4,1,0,-1,86.7235456,20,28,1,1
199,199,2,26,2,36,1,155.52476479999999,-1,28,1,1
200,200,6,3,1,0,8,85.98684560000001,20,28,1,1
201,201,1,10,1,0,9,127.59605079999999,-1,27,1,1
