,id,energy,location,vehicle_status,remain_trip_time,destination,idle_driving_distance,dispatched_charging_time,dispatched_serving_time,update_status,decision
0,0,2,0,1,0,-1,684.6942063999998,60,60,1,1
1,1,2,1,1,0,-1,225.741004,60,60,1,1
2,2,2,1,1,0,2,255.0097336,60,60,1,1
3,3,3,20,0,0,-1,263.5583448,60,60,1,1
4,4,0,1,1,0,2,389.8886616,60,60,1,1
5,5,3,33,0,0,1,284.152696,60,60,1,1
6,6,2,1,1,0,3,510.49851679999995,60,60,1,1
7,7,3,0,0,0,0,297.46683879999995,60,60,1,1
8,8,1,33,2,3,4,347.38557520000006,60,60,1,1
9,9,1,1,1,0,1,339.4165384,60,60,1,1
10,10,1,7,1,0,0,407.16969759999995,60,60,1,1
11,11,2,1,1,0,5,568.3201816,60,60,1,1
12,12,2,1,1,0,0,617.2795399999998,60,60,1,1
13,13,3,33,0,0,3,523.3219339999998,60,60,1,1
14,14,2,1,1,0,0,458.4358999999996,60,60,1,1
15,15,1,0,0,0,0,404.77500559999964,60,60,1,1
16,16,3,33,0,0,13,433.7379351999999,60,60,1,1
17,17,3,20,0,0,3,651.7750587999999,60,60,1,1
18,18,1,1,1,0,0,488.7939447999999,60,60,1,1
19,19,2,1,1,0,13,784.5083828000003,60,60,1,1
20,20,2,1,1,0,1,555.0793752000001,60,60,1,1
21,21,2,1,1,0,9,407.17581360000094,60,60,1,1
22,22,3,15,0,0,3,409.5455412,60,60,1,1
23,23,3,15,0,0,2,530.7592679999998,60,60,1,1
24,24,3,15,0,0,3,501.7248923999999,60,60,1,1
25,25,3,0,0,0,0,298.82409039999993,60,60,1,1
26,26,2,1,1,0,1,436.0295447999993,60,60,1,1
27,27,3,33,0,0,0,452.7958359999999,60,60,1,1
28,28,3,0,0,0,3,538.5352616,60,60,1,1
29,29,3,20,0,0,1,553.9031015999999,60,60,1,1
30,30,3,20,0,0,0,489.8678032,60,60,1,1
31,31,3,5,0,0,33,771.5157748,60,60,1,1
32,32,3,15,0,0,1,785.4668711999998,60,60,1,1
33,33,3,0,0,0,3,330.01763639999996,60,60,1,1
34,34,3,15,0,0,4,435.5437119999999,60,60,1,1
35,35,3,15,0,0,3,405.3174392,60,60,1,1
36,36,3,5,0,0,3,380.7093239999985,60,60,1,1
37,37,1,4,0,0,4,387.0136968,59,60,1,1
38,38,3,15,0,0,7,319.0368587999971,60,60,1,1
39,39,3,5,0,0,1,430.4979007999999,60,60,1,1
40,40,3,5,0,0,1,387.23520719999993,60,60,1,1
41,41,3,15,0,0,1,460.00020600000005,60,60,1,1
42,42,3,33,0,0,2,844.9147248,60,60,1,1
43,43,3,15,0,0,2,425.12304880000005,60,60,1,1
44,44,1,1,0,0,1,743.4720799999999,60,60,1,1
45,45,1,1,1,0,11,368.2909527999996,60,60,1,1
46,46,1,1,1,0,13,346.86527040000016,60,60,1,1
47,47,1,1,1,0,3,965.8380528,60,60,1,1
48,48,3,33,0,0,2,359.68768679999897,60,60,1,1
49,49,3,21,0,0,3,333.41540800000007,60,60,1,1
50,50,3,33,0,0,2,330.59354120000006,60,60,1,1
51,51,3,5,0,0,9,429.0625311999996,60,60,1,1
