,id,energy,location,vehicle_status,remain_trip_time,destination,idle_driving_distance,dispatched_charging_time,dispatched_serving_time,update_status,decision
0,0,8,1,0,0,-1,25.518398399999697,21,20,1,1
1,1,8,0,1,0,-1,10.723460800000002,-1,21,1,1
2,2,6,1,1,0,-1,26.1009752,-1,21,1,1
3,3,11,1,1,0,-1,26.5230904,20,21,1,1
4,4,8,1,1,0,-1,31.155682399999996,-1,21,1,1
5,5,9,1,1,0,4,24.2027912,-1,21,1,1
6,6,8,1,1,0,-1,40.4232016,-1,21,1,1
7,7,5,1,1,0,-1,26.127051599999998,-1,21,1,1
8,8,6,2,1,0,-1,25.7153336,-1,21,1,1
9,9,11,2,1,0,-1,21.824223200000002,20,21,1,1
10,10,8,4,0,0,4,6.9318744,-1,20,1,1
11,11,8,4,1,0,-1,20.995116,-1,21,1,1
12,12,12,3,1,0,-1,7.939123999999699,19,21,1,1
13,13,9,2,1,0,2,38.467582799999995,20,21,1,1
14,14,6,1,1,0,-1,27.0769775999997,-1,21,1,1
15,15,11,4,1,0,-1,17.7742079999997,20,21,1,1
16,16,8,0,1,0,13,39.2637192,-1,21,1,1
17,17,9,2,1,0,-1,57.8441272,-1,21,1,1
18,18,8,5,1,0,25,38.875964800000006,-1,21,1,1
19,19,5,1,0,0,1,16.316098,-1,20,1,1
20,20,8,1,1,0,-1,29.541392000000002,-1,21,1,1
21,21,7,1,1,0,4,28.859291200001003,-1,21,1,1
22,22,8,1,1,0,-1,27.0445628,-1,21,1,1
23,23,9,8,0,0,8,4.10328,-1,19,1,1
24,24,8,1,0,0,15,31.9797856,21,20,1,1
25,25,5,9,1,0,3,27.4940888,-1,21,1,1
26,26,6,9,0,0,9,2.0736575999997,-1,19,1,1
27,27,7,26,2,6,8,25.9786552,-1,20,1,1
28,28,12,1,1,0,-1,40.7812656,19,21,1,1
29,29,9,4,1,0,-1,30.566878399999997,-1,21,1,1
30,30,4,1,1,0,-1,28.323752,-1,21,1,1
31,31,5,1,1,0,4,30.209981999999997,-1,21,1,1
32,32,6,3,1,0,14,22.3677132,-1,21,1,1
33,33,11,1,1,0,-1,23.5352576,19,21,1,1
34,34,9,2,1,0,-1,23.452636,-1,21,1,1
35,35,9,18,2,16,3,17.2738636,-1,21,1,1
36,36,8,5,1,0,-1,9.8398655999991,-1,21,1,1
37,37,6,14,0,0,14,2.3106248,-1,19,1,1
38,38,6,7,1,0,-1,16.328997199999,-1,21,1,1
39,39,8,0,1,0,-1,13.778847599999999,-1,21,1,1
40,40,8,2,1,0,-1,37.746395199999995,-1,21,1,1
41,41,10,1,1,0,23,21.5962632,-1,21,1,1
42,42,4,3,1,0,-1,29.418015599999997,-1,21,1,1
43,43,12,15,1,0,-1,13.0555472,19,21,1,1
44,44,8,6,1,0,-1,33.7884536,-1,21,1,1
45,45,8,15,1,0,1,15.7291288,-1,21,1,1
46,46,8,12,1,0,-1,28.0955696,-1,21,1,1
47,47,12,26,2,21,5,26.8026472,20,21,1,1
48,48,4,26,2,34,2,35.394181599998994,-1,21,1,1
49,49,5,9,1,0,14,19.6852912,-1,21,1,1
50,50,6,2,1,0,-1,3.529877200001,-1,21,1,1
51,51,11,15,1,0,-1,23.640341599999697,20,21,1,1
52,52,8,18,2,4,21,26.4369104,-1,21,1,1
53,53,9,4,1,0,-1,16.653979200000002,-1,21,1,1
54,54,12,26,2,16,14,11.1379032,19,20,1,1
55,55,12,3,1,0,-1,8.884379599999999,19,21,1,1
56,56,6,4,1,0,-1,28.0947356,-1,21,1,1
57,57,7,11,0,0,11,18.7058416,-1,20,1,1
58,58,12,26,2,1,14,12.484701999999999,19,21,1,1
