,id,energy,location,vehicle_status,remain_trip_time,destination,idle_driving_distance,dispatched_charging_time,dispatched_serving_time,update_status,decision
0,0,1,0,1,0,-1,706.5837039999998,66,68,1,1
1,1,1,1,1,0,0,278.5756824000001,66,68,1,1
2,2,3,13,0,0,-1,318.5053783999999,68,67,1,1
3,3,0,1,1,0,-1,413.08631600000007,65,68,1,1
4,4,1,0,1,0,-1,465.56437599999987,66,68,1,1
5,5,2,1,1,0,3,383.933568,67,68,1,1
6,6,1,1,1,0,0,539.9220368000001,66,68,1,1
7,7,2,2,1,0,-1,418.5376180000002,67,68,1,1
8,8,0,1,1,0,-1,388.768544,65,68,1,1
9,9,0,0,1,0,3,504.0475824,65,68,1,1
10,10,1,2,1,0,0,549.9117444,66,68,1,1
11,11,1,1,1,0,3,664.7485960000001,66,68,1,1
12,12,1,0,0,0,0,605.9988559999995,66,67,1,1
13,13,2,26,2,7,2,630.5403068,67,68,1,1
14,14,0,1,1,0,1,639.7624007999992,65,68,1,1
15,15,0,1,1,0,2,538.2273487999992,65,68,1,1
16,16,1,3,0,0,3,444.67278719999905,66,67,1,1
17,17,2,2,1,0,3,785.3473312000001,67,68,1,1
18,18,1,1,1,0,1,564.7057368000003,66,68,1,1
19,19,2,26,2,5,3,891.9854067999999,67,68,1,1
20,20,1,1,1,0,0,610.2296824000002,66,68,1,1
21,21,0,1,1,0,2,499.67553200000077,65,68,1,1
22,22,1,1,1,0,0,442.13598160000004,66,68,1,1
23,23,2,18,2,10,1,614.6299776,67,68,1,1
24,24,1,1,1,0,7,596.85488,66,68,1,1
25,25,2,1,1,0,3,304.1712536,67,68,1,1
26,26,3,6,0,0,0,606.8751119999997,68,67,1,1
27,27,0,3,1,0,3,571.6429488000002,65,68,1,1
28,28,1,1,1,0,13,535.3686192000002,66,68,1,1
29,29,2,1,1,0,1,768.3385128000002,67,68,1,1
30,30,1,16,1,0,16,455.8343760000001,50,68,1,1
31,31,2,1,1,0,4,1066.3065300000003,67,68,1,1
32,32,3,32,0,0,3,865.6004823999998,68,67,1,1
33,33,0,1,1,0,1,387.1070492000002,65,68,1,1
34,34,2,1,1,0,9,487.31287199999997,67,68,1,1
35,35,2,33,2,8,0,600.5834715999999,67,68,1,1
36,36,1,1,1,0,2,367.5442447999982,66,68,1,1
37,37,0,1,1,0,4,480.13580159999987,65,67,1,1
38,38,0,1,1,0,-1,359.03038359999704,65,67,1,1
39,39,1,1,1,0,3,590.5798083999999,66,68,1,1
40,40,1,2,1,0,-1,362.67546399999844,66,68,1,1
41,41,3,20,0,0,3,557.7024164,68,67,1,1
42,42,1,3,1,0,3,979.2111871999997,66,68,1,1
43,43,1,3,0,0,3,623.7750656,66,67,1,1
44,44,1,2,1,0,1,801.8878864,66,68,1,1
45,45,1,2,1,0,2,494.4543583999996,66,68,1,1
46,46,1,4,1,0,1,468.71200320000014,66,68,1,1
47,47,1,4,1,0,1,939.0430784,66,68,1,1
