,id,energy,location,vehicle_status,remain_trip_time,destination,idle_driving_distance,dispatched_charging_time,dispatched_serving_time,update_status,decision
0,0,0,0,1,0,-1,658.2639679999997,62,65,1,1
1,1,0,0,1,0,0,262.2993384000001,62,65,1,1
2,2,2,1,1,0,-1,297.9170319999999,64,65,1,1
3,3,3,32,0,0,-1,391.87480480000005,65,64,1,1
4,4,0,0,1,0,-1,451.2211883999999,62,65,1,1
5,5,1,3,0,0,3,348.21434880000004,63,64,1,1
6,6,0,1,1,0,0,514.9121560000001,62,65,1,1
7,7,1,2,1,0,-1,400.84658760000013,63,65,1,1
8,8,3,0,0,0,-1,372.07675679999994,65,64,1,1
9,9,3,32,0,0,3,483.1416488,65,64,1,1
10,10,0,1,1,0,0,523.3351667999999,62,65,1,1
11,11,0,1,1,0,3,610.0828984000001,62,65,1,1
12,12,0,1,1,0,0,561.0511487999995,62,65,1,1
13,13,1,3,1,0,0,622.6124140000001,63,65,1,1
14,14,3,21,0,0,3,603.8734903999991,65,64,1,1
15,15,3,32,0,0,2,509.52829679999905,65,64,1,1
16,16,0,2,1,0,3,426.70375679999904,62,65,1,1
17,17,1,1,1,0,3,731.1875936,63,65,1,1
18,18,0,0,1,0,1,533.6938360000003,62,65,1,1
19,19,1,4,1,0,9,824.2206827999998,63,65,1,1
20,20,0,1,1,0,0,558.3430952000001,62,65,1,1
21,21,3,21,0,0,3,476.5179096000008,65,64,1,1
22,22,0,1,1,0,0,413.41357760000005,62,65,1,1
23,23,1,18,2,15,3,562.4435952,63,65,1,1
24,24,0,1,1,0,7,541.8843831999999,62,65,1,1
25,25,1,1,1,0,3,279.57681599999995,63,65,1,1
26,26,2,1,1,0,0,580.4069543999997,64,65,1,1
27,27,3,32,0,0,0,543.1149224000002,65,64,1,1
28,28,0,1,1,0,13,498.72655120000013,62,65,1,1
29,29,1,18,2,10,1,755.2402648000002,63,65,1,1
30,30,1,16,1,0,16,455.8343760000001,50,65,1,1
31,31,1,1,1,0,4,995.6282548000001,63,65,1,1
32,32,2,7,1,0,3,813.9791071999998,64,65,1,1
33,33,3,32,0,0,1,371.8647540000002,65,64,1,1
34,34,1,1,1,0,9,458.590468,63,65,1,1
35,35,1,2,1,0,1,572.9069036,63,65,1,1
36,36,0,2,1,0,2,345.53798719999816,62,65,1,1
37,37,3,32,0,0,4,445.1540607999999,65,62,1,1
38,38,3,32,0,0,-1,330.8079347999971,65,64,1,1
39,39,0,1,1,0,3,552.5610843999999,62,65,1,1
40,40,0,2,1,0,-1,336.9010831999985,62,65,1,1
41,41,2,2,1,0,3,518.7615107999999,64,65,1,1
42,42,0,3,1,0,3,946.2238183999997,62,65,1,1
43,43,0,2,1,0,1,587.7480448,62,65,1,1
44,44,0,1,1,0,1,737.610172,62,65,1,1
45,45,0,1,1,0,2,474.6161671999996,62,65,1,1
46,46,0,1,1,0,1,436.6940760000001,62,65,1,1
47,47,0,1,0,0,1,856.7568576,62,64,1,1
48,48,0,1,1,0,2,391.52024359999905,62,65,1,1
49,49,1,1,1,0,1,472.4464328000001,63,65,1,1
50,50,3,15,0,0,3,416.1863495999999,65,64,1,1
51,51,3,32,0,0,3,559.8331751999995,65,64,1,1
52,52,0,3,1,0,3,634.2809080000002,62,65,1,1
53,53,1,1,1,0,1,368.67537120000003,63,65,1,1
54,54,0,1,1,0,1,388.1265864000001,62,65,1,1
55,55,0,2,1,0,7,532.56877,62,65,1,1
56,56,3,21,0,0,3,699.7014804,65,64,1,1
57,57,3,5,0,0,1,489.9534272000002,65,63,1,1
58,58,0,2,1,0,3,782.4213255999997,62,65,1,1
59,59,3,6,0,0,3,406.6894248,65,63,1,1
60,60,0,2,1,0,1,467.6957464,62,65,1,1
61,61,1,7,1,0,10,325.0724056,63,65,1,1
62,62,1,9,0,0,9,433.19850399999905,63,64,1,1
63,63,0,1,1,0,0,427.69849640000007,58,65,1,1
64,64,0,2,1,0,0,450.2670367999998,62,65,1,1
65,65,0,2,1,0,-1,582.3290463999999,62,65,1,1
66,66,0,3,1,0,2,745.2034640000004,62,65,1,1
67,67,1,26,2,1,12,297.9369368,63,64,1,1
68,68,1,1,0,0,1,410.47912079999827,63,64,1,1
69,69,0,0,0,0,0,661.4673619999999,62,64,1,1
70,70,0,3,1,0,9,500.12800479999987,62,65,1,1
71,71,1,1,1,0,2,389.16052400000007,63,64,1,1
72,72,0,3,1,0,5,354.2798640000059,62,65,1,1
73,73,1,17,0,0,17,741.8071936,63,64,1,1
74,74,3,0,0,0,0,566.7988543999998,65,63,1,1
75,75,0,2,1,0,1,456.2407007999991,62,65,1,1
76,76,3,32,0,0,1,568.0132696,65,64,1,1
77,77,1,1,1,0,1,499.6877640000009,63,65,1,1
78,78,0,4,1,0,1,446.9838568000002,62,65,1,1
79,79,0,0,1,0,9,262.16256240000007,62,65,1,1
80,80,0,4,1,0,1,601.2568987999999,62,65,1,1
81,81,3,21,0,0,9,1175.4959783999996,65,64,1,1
82,82,2,4,1,0,1,819.4926256000002,64,65,1,1
83,83,1,26,2,8,3,534.823906,63,65,1,1
84,84,0,1,1,0,2,621.7499468000002,62,65,1,1
85,85,1,2,1,0,1,880.9435803999999,63,65,1,1
86,86,2,6,1,0,2,614.697476,64,65,1,1
87,87,4,2,0,0,2,675.7946480000002,62,63,1,1
88,88,0,4,1,0,1,542.3376344,62,65,1,1
89,89,1,2,1,0,7,637.2907028000001,63,65,1,1
90,90,0,1,1,0,10,670.6751112000004,62,65,1,1
91,91,2,26,2,7,2,679.2482975999999,64,65,1,1
92,92,1,3,1,0,3,744.7886879999999,63,65,1,1
93,93,0,4,1,0,4,424.1732340000001,62,65,1,1
94,94,0,4,1,0,2,414.27626720000006,62,65,1,1
95,95,1,3,0,0,3,510.9321412000002,63,64,1,1
96,96,1,18,2,16,3,436.7710264000001,63,65,1,1
97,97,1,4,1,0,2,490.2742948000028,63,65,1,1
98,98,3,32,0,0,1,385.271026,65,64,1,1
99,99,0,4,1,0,4,384.966894,62,65,1,1
100,100,3,6,0,0,1,529.9530679999995,65,64,1,1
101,101,1,3,1,0,21,411.73456879999986,63,65,1,1
102,102,0,7,1,0,24,619.9101983999999,62,65,1,1
103,103,2,7,1,0,0,511.0657480000002,64,65,1,1
104,104,2,7,1,0,23,463.9114991999999,64,65,1,1
105,105,0,3,0,0,3,622.1338092000001,62,64,1,1
106,106,2,0,1,0,25,522.3041759999991,64,65,1,1
107,107,1,26,2,5,9,511.3741055999999,63,65,1,1
108,108,1,7,1,0,1,573.6971464,63,65,1,1
109,109,1,3,1,0,3,528.9150160000002,63,65,1,1
110,110,3,29,0,0,4,388.3019488000001,65,64,1,1
111,111,2,0,1,0,2,377.9883712,64,65,1,1
112,112,0,5,1,0,2,507.8177071999998,62,64,1,1
113,113,3,29,0,0,1,695.7766208,65,64,1,1
