,id,energy,location,vehicle_status,remain_trip_time,destination,idle_driving_distance,dispatched_charging_time,dispatched_serving_time,update_status,decision
0,0,3,13,0,0,-1,172.95480879999968,30,29,1,1
1,1,3,0,0,0,-1,65.3504608,30,29,1,1
2,2,1,0,1,0,-1,88.9740112,28,30,1,1
3,3,2,1,1,0,-1,78.25889040000001,20,30,1,1
4,4,3,32,0,0,-1,110.99183359999999,30,29,1,1
5,5,0,1,1,0,4,79.9465728,-1,30,1,1
6,6,3,32,0,0,-1,139.1477848,30,29,1,1
7,7,0,1,1,0,-1,97.42793560000001,27,30,1,1
8,8,1,1,1,0,-1,89.1215736,28,30,1,1
9,9,2,0,1,0,-1,73.6926848,20,30,1,1
10,10,3,32,0,0,4,100.90499279999999,30,29,1,1
11,11,3,32,0,0,-1,127.1898928,30,29,1,1
12,12,3,1,1,0,-1,113.56366719999971,19,30,1,1
13,13,0,0,1,0,3,111.99858280000001,20,30,1,1
14,14,1,0,1,0,0,116.7793487999997,22,30,1,1
15,15,2,3,0,0,3,104.15236639999969,20,29,1,1
16,16,3,5,0,0,13,108.76149519999998,30,29,1,1
17,17,0,0,1,0,-1,203.61843119999995,-1,30,1,1
18,18,3,6,0,0,25,145.74450240000002,30,29,1,1
19,19,0,1,1,0,1,226.61887240000001,27,30,1,1
20,20,3,6,0,0,-1,138.27753360000003,30,28,1,1
21,21,2,1,1,0,1,114.09019920000101,22,30,1,1
22,22,3,6,0,0,-1,97.94646120000002,30,28,1,1
23,23,0,1,1,0,8,168.1595312,-1,30,1,1
24,24,3,6,0,0,15,133.9262776,30,28,1,1
25,25,0,1,1,0,3,75.00651279999998,27,30,1,1
26,26,1,0,1,0,1,102.28887679999968,28,30,1,1
27,27,2,1,1,0,0,106.07957359999999,29,30,1,1
28,28,3,1,1,0,3,130.07319760000001,19,30,1,1
29,29,0,1,1,0,-1,116.29507279999999,-1,30,1,1
30,30,3,32,0,0,-1,124.82389039999998,30,28,1,1
31,31,0,1,1,0,4,208.67163719999996,27,30,1,1
32,32,1,9,0,0,9,164.2163236,28,29,1,1
33,33,2,10,0,0,10,63.9125336,19,29,1,1
34,34,0,3,1,0,3,99.5074312,-1,30,1,1
