,id,energy,location,vehicle_status,remain_trip_time,destination,idle_driving_distance,dispatched_charging_time,dispatched_serving_time,update_status,decision
0,0,0,0,1,0,-1,805.3132911999999,66,69,1,1
1,1,0,1,1,0,-1,263.7130240000001,66,69,1,1
2,2,3,32,0,0,-1,299.6376296000001,69,68,1,1
3,3,3,32,0,0,-1,297.64003280000003,69,68,1,1
4,4,0,0,1,0,-1,478.15471799999983,66,69,1,1
5,5,1,1,1,0,4,357.56493439999997,67,69,1,1
6,6,0,1,1,0,1,618.6839960000004,66,69,1,1
7,7,1,1,1,0,-1,335.9627776000001,67,69,1,1
8,8,3,32,0,0,2,414.81469760000004,69,68,1,1
9,9,3,5,0,0,0,455.9965056,69,68,1,1
10,10,0,1,1,0,0,525.8346647999998,66,69,1,1
11,11,0,1,1,0,3,691.0964352,66,69,1,1
12,12,0,0,0,0,0,753.9223223999996,66,68,1,1
13,13,1,1,1,0,2,644.7553364000001,67,69,1,1
14,14,3,5,0,0,3,533.7323111999997,69,68,1,1
15,15,3,6,0,0,3,607.3022311999997,69,68,1,1
16,16,0,1,1,0,13,448.65763919999966,66,69,1,1
17,17,1,1,1,0,3,758.8812308000004,67,69,1,1
18,18,0,1,1,0,25,599.8931976000002,66,69,1,1
19,19,1,1,1,0,9,880.2268964000003,67,69,1,1
20,20,0,1,1,0,1,582.3271560000002,66,69,1,1
21,21,3,21,0,0,3,493.5926696000008,69,68,1,1
22,22,0,2,0,0,2,431.5266676000002,66,68,1,1
23,23,1,0,1,0,7,724.9375976,67,69,1,1
24,24,0,1,1,0,3,540.7698255999998,66,69,1,1
25,25,1,1,1,0,10,364.64125760000013,67,69,1,1
26,26,3,6,0,0,0,512.8195943999991,69,68,1,1
27,27,3,21,0,0,0,590.7552264,69,68,1,1
28,28,0,1,1,0,1,640.5860592000002,66,69,1,1
29,29,1,1,1,0,2,676.3763352,67,69,1,1
30,30,0,1,1,0,11,585.6658247999999,66,69,1,1
31,31,1,1,1,0,1,894.6985199999998,67,69,1,1
32,32,2,1,1,0,9,892.2901504,68,69,1,1
33,33,3,32,0,0,1,373.52569280000006,69,68,1,1
34,34,1,2,1,0,1,496.2327799999999,67,69,1,1
35,35,1,18,2,10,1,647.3914436,67,69,1,1
36,36,0,2,1,0,0,420.6343495999987,66,69,1,1
37,37,3,32,0,0,0,487.4499259999999,69,68,1,1
38,38,3,32,0,0,1,451.31704279999707,69,68,1,1
39,39,0,2,1,0,3,557.0899268,66,69,1,1
