,id,energy,location,vehicle_status,remain_trip_time,destination,idle_driving_distance,dispatched_charging_time,dispatched_serving_time,update_status,decision
0,0,1,0,1,0,-1,251.7060927999997,34,36,1,1
1,1,1,1,1,0,-1,68.42892160000001,34,36,1,1
2,2,3,32,0,0,-1,110.69037039999996,36,35,1,1
3,3,0,1,1,0,0,110.47731119999997,33,36,1,1
4,4,1,2,1,0,-1,180.13243520000003,34,36,1,1
5,5,2,0,1,0,4,117.912032,35,36,1,1
6,6,1,2,1,0,-1,198.5099032,34,36,1,1
7,7,2,1,1,0,-1,119.0735716,35,36,1,1
8,8,3,0,0,0,-1,127.32433359999999,36,35,1,1
9,9,0,4,1,0,-1,119.9643392,33,36,1,1
10,10,1,26,2,5,3,190.4115408,34,36,1,1
11,11,1,5,1,0,3,221.2211688,34,36,1,1
12,12,1,6,1,0,1,225.69096399999992,34,36,1,1
13,13,2,0,1,0,3,279.19856919999995,35,36,1,1
14,14,3,32,0,0,-1,181.08275039999967,36,35,1,1
15,15,0,7,1,0,-1,161.66200399999968,33,36,1,1
16,16,1,7,1,0,13,206.52286399999997,34,36,1,1
17,17,2,1,1,0,1,267.3981364,35,36,1,1
18,18,1,1,1,0,3,197.19318400000003,34,36,1,1
19,19,2,2,1,0,9,346.6048956000001,35,36,1,1
20,20,1,3,0,0,3,171.78832079999998,34,35,1,1
21,21,0,1,1,0,3,125.24244720000102,33,36,1,1
22,22,1,3,1,0,10,146.15155,34,36,1,1
23,23,2,2,1,0,8,229.4947824,35,36,1,1
24,24,1,33,2,2,0,179.4540596,34,36,1,1
25,25,2,2,1,0,-1,99.4374864,35,36,1,1
26,26,3,32,0,0,14,200.18324079999968,36,34,1,1
27,27,0,1,1,0,4,207.75418159999998,33,36,1,1
28,28,2,26,2,6,3,211.2751072,35,36,1,1
29,29,3,29,0,0,0,235.51904239999993,36,35,1,1
30,30,1,1,1,0,0,180.37562960000002,34,36,1,1
31,31,2,1,1,0,-1,296.0693884,35,36,1,1
32,32,3,21,0,0,3,282.9044204,36,34,1,1
33,33,1,26,2,7,7,201.39988,34,36,1,1
34,34,2,3,1,0,9,162.10013199999997,35,36,1,1
35,35,2,1,1,0,1,165.27272359999998,35,36,1,1
36,36,0,2,1,0,24,188.5142463999991,18,36,1,1
37,37,3,29,0,0,7,146.74113240000003,36,35,1,1
38,38,3,32,0,0,-1,158.35686199999907,36,35,1,1
39,39,1,3,1,0,3,129.06767159999998,34,36,1,1
40,40,1,1,1,0,-1,169.52640159999967,34,36,1,1
41,41,3,29,0,0,23,174.84921200000002,36,35,1,1
42,42,2,0,1,0,-1,310.85620840000007,35,36,1,1
43,43,2,0,1,0,10,281.8276152,35,36,1,1
44,44,1,2,1,0,7,254.96286279999998,34,36,1,1
45,45,1,2,1,0,4,164.0522479999997,34,36,1,1
46,46,1,1,1,0,3,136.85561919999998,34,35,1,1
47,47,1,0,0,0,0,384.19822400000004,34,35,1,1
48,48,1,2,1,0,8,205.4691884,34,36,1,1
49,49,2,4,1,0,2,122.96195759999999,35,36,1,1
50,50,1,14,0,0,14,104.05156359999998,34,35,1,1
51,51,1,1,1,0,9,176.31516159999998,30,36,1,1
52,52,2,2,1,0,-1,187.71349519999998,35,36,1,1
53,53,2,7,1,0,3,211.534092,35,36,1,1
54,54,1,1,1,0,0,115.6467212,34,36,1,1
55,55,2,1,1,0,1,222.27706839999988,35,36,1,1
56,56,0,9,0,0,9,242.20705519999999,33,35,1,1
57,57,0,10,0,0,10,175.334044,33,35,1,1
58,58,1,33,2,1,4,214.99597039999998,34,36,1,1
59,59,3,0,0,0,3,156.6984252,36,35,1,1
60,60,0,7,1,0,3,206.4135544,33,36,1,1
61,61,2,5,1,0,-1,76.21970479999997,35,36,1,1
62,62,1,1,1,0,-1,137.255272,34,36,1,1
63,63,1,1,1,0,-1,109.26578719999998,34,36,1,1
64,64,2,4,1,0,1,182.60374400000003,35,36,1,1
65,65,0,1,1,0,3,284.28457920000005,33,36,1,1
66,66,3,32,0,0,1,162.60520239999968,36,35,1,1
67,67,2,6,1,0,2,73.92375840000001,35,36,1,1
68,68,1,1,1,0,1,168.37837279999968,34,36,1,1
69,69,1,1,1,0,-1,299.1171023999999,34,36,1,1
70,70,1,1,1,0,1,207.867828,34,36,1,1
71,71,2,7,1,0,4,104.7244904,35,36,1,1
72,72,1,1,1,0,15,198.556273600001,34,36,1,1
73,73,3,22,0,0,3,348.9039,36,34,1,1
74,74,1,26,2,14,3,193.64012159999967,34,36,1,1
75,75,1,7,1,0,2,127.85670359999901,34,36,1,1
76,76,3,22,0,0,8,307.1564175999997,36,35,1,1
77,77,2,1,1,0,25,190.11463680000097,35,36,1,1
78,78,1,2,1,0,-1,90.9260716,34,35,1,1
79,79,1,4,0,0,4,109.27323759999999,34,35,1,1
80,80,2,1,1,0,1,132.71019439999998,35,36,1,1
81,81,1,1,1,0,1,528.0953052,34,36,1,1
82,82,3,32,0,0,6,218.26280399999996,36,35,1,1
83,83,2,8,1,0,8,243.90702519999996,35,36,1,1
84,84,1,9,1,0,14,280.5935176,34,36,1,1
85,85,2,7,1,0,9,361.4817876000001,35,36,1,1
86,86,3,29,0,0,9,211.3727407999998,36,35,1,1
87,87,1,11,1,0,0,149.7817295999997,34,36,1,1
88,88,1,1,1,0,2,191.4987432,30,36,1,1
89,89,1,2,1,0,1,291.7365916,34,35,1,1
90,90,2,2,1,0,-1,266.2944208,35,36,1,1
91,91,2,1,1,0,-1,168.5900975999997,35,36,1,1
92,92,0,8,0,0,8,256.5947784,22,33,1,1
