,Unnamed: 0,id,energy,location,vehicle_status,remain_trip_time,destination,dispatched_charging_time,dispatched_serving_time,update_status
0,0,0,10,0,1,0,0,33,35,1
1,1,1,10,1,1,0,0,33,35,1
2,2,2,10,1,1,0,0,33,35,1
3,3,3,8,1,1,0,0,33,35,1
4,4,4,9,18,2,10,3,33,35,1
5,5,5,8,33,2,2,0,33,35,1
6,6,6,10,1,1,0,0,33,35,1
7,7,7,8,1,1,0,0,33,35,1
8,8,8,10,1,1,0,0,33,35,1
9,9,9,12,1,1,0,0,33,35,1
10,10,10,12,0,1,0,0,33,35,1
11,11,11,10,3,0,0,3,32,34,1
12,12,12,12,1,0,0,1,33,34,1
13,13,13,12,1,0,0,1,33,34,1
14,14,14,12,13,0,0,13,33,34,1
15,15,15,10,2,1,0,0,33,35,1
16,16,16,10,2,1,0,0,33,35,1
17,17,17,11,4,0,0,4,33,34,1
18,18,18,10,18,2,16,3,33,35,1
19,19,19,14,13,0,0,0,35,34,1
20,20,20,8,1,1,0,0,33,35,1
21,21,21,10,2,1,0,0,33,35,1
22,22,22,10,1,1,0,0,33,35,1
23,23,23,12,3,0,0,3,33,34,1
24,24,24,12,2,0,0,2,33,34,1
25,25,25,12,4,0,0,4,33,34,1
26,26,26,12,4,1,0,0,33,35,1
27,27,27,12,1,1,0,0,33,35,1
28,28,28,12,26,2,1,8,33,34,1
29,29,29,10,2,1,0,0,33,35,1
30,30,30,8,4,1,0,0,33,35,1
31,31,31,12,0,1,0,0,33,35,1
32,32,32,10,3,1,0,2,33,35,1
33,33,33,7,4,1,0,0,32,35,1
34,34,34,8,3,1,0,0,33,35,1
35,35,35,8,1,1,0,0,33,35,1
36,36,36,10,1,1,0,0,33,35,1
37,37,37,12,1,0,0,1,33,34,1
38,38,38,11,18,2,7,9,33,35,1
39,39,39,10,18,2,6,1,33,35,1
40,40,40,9,18,2,6,10,32,35,1
41,41,41,12,3,1,0,0,33,35,1
42,42,42,13,3,1,0,0,34,35,1
43,43,43,12,1,1,0,0,33,35,1
44,44,44,12,18,2,10,1,33,35,1
45,45,45,9,26,2,36,14,32,35,1
46,46,46,10,1,1,0,0,33,35,1
47,47,47,9,18,2,16,4,33,35,1
48,48,48,10,1,1,0,0,33,35,1
49,49,49,8,2,1,0,0,33,35,1
50,50,50,9,11,2,16,4,33,35,1
51,51,51,12,6,0,0,6,33,34,1
52,52,52,9,2,1,0,0,33,35,1
53,53,53,10,18,2,15,3,33,35,1
54,54,54,12,26,2,26,17,33,35,1
55,55,55,9,4,1,0,0,33,35,1
56,56,56,12,14,0,0,14,33,34,1
57,57,57,8,1,1,0,0,33,35,1
58,58,58,10,7,1,0,0,33,35,1
59,59,59,12,1,1,0,0,33,35,1
60,60,60,8,3,1,0,0,33,35,1
61,61,61,9,0,1,0,0,33,35,1
62,62,62,12,15,0,0,15,33,34,1
63,63,63,9,3,0,0,3,33,34,1
64,64,64,8,7,1,0,0,33,35,1
65,65,65,9,4,1,0,0,33,35,1
66,66,66,12,17,0,0,17,33,34,1
67,67,67,12,3,0,0,3,33,34,1
68,68,68,12,1,1,0,0,33,35,1
69,69,69,10,9,1,0,0,33,35,1
70,70,70,14,0,0,0,0,35,34,1
71,71,71,11,26,2,2,12,33,35,1
72,72,72,12,4,0,0,4,33,34,1
73,73,73,11,11,2,16,9,33,35,1
74,74,74,12,2,1,0,0,33,35,1
75,75,75,12,2,1,0,0,33,35,1
76,76,76,6,4,1,0,0,33,35,1
77,77,77,10,2,1,0,0,33,35,1
78,78,78,11,26,2,1,3,33,35,1
79,79,79,12,3,0,0,3,33,34,1
80,80,80,11,26,2,17,14,33,35,1
81,81,81,12,5,0,0,5,33,34,1
82,82,82,10,9,0,0,9,33,34,1
83,83,83,12,8,0,0,8,33,34,1
84,84,84,12,18,2,16,1,33,35,1
85,85,85,11,33,2,8,0,33,35,1
86,86,86,12,0,1,0,1,33,35,1
87,87,87,12,18,2,1,24,33,35,1
88,88,88,11,26,2,33,14,33,35,1
89,89,89,12,3,1,0,0,33,35,1
90,90,90,13,0,1,0,2,34,35,1
91,91,91,12,31,0,0,31,33,34,1
92,92,92,12,1,0,0,1,33,34,1
93,93,93,11,1,1,0,0,33,35,1
94,94,94,12,1,1,0,0,33,35,1
95,95,95,10,1,1,0,0,33,35,1
96,96,96,10,3,0,0,3,33,34,1
97,97,97,12,8,1,0,14,33,35,1
98,98,98,8,33,2,12,10,32,35,1
99,99,99,12,18,2,13,26,33,35,1
100,100,100,13,3,1,0,0,34,35,1
101,101,101,12,1,1,0,2,33,35,1
102,102,102,11,1,1,0,0,33,35,1
103,103,103,11,33,2,1,4,33,35,1
104,104,104,11,4,1,0,0,33,35,1
105,105,105,11,26,2,6,12,33,34,1
106,106,106,12,15,2,3,31,33,35,1
107,107,107,13,15,1,0,4,34,35,1
108,108,108,10,2,1,0,0,33,35,1
109,109,109,7,13,0,0,13,33,34,1
110,110,110,11,36,0,0,36,33,34,1
111,111,111,11,2,1,0,0,33,35,1
112,112,112,12,1,1,0,0,33,35,1
113,113,113,6,26,2,28,14,33,35,1
114,114,114,12,15,2,23,1,33,34,1
115,115,115,11,1,1,0,0,33,35,1
116,116,116,12,18,2,13,2,33,35,1
117,117,117,11,4,1,0,0,33,35,1
118,118,118,10,26,2,19,0,33,35,1
119,119,119,11,33,2,3,13,33,35,1
120,120,120,12,2,1,0,0,33,35,1
121,121,121,10,4,1,0,0,33,35,1
122,122,122,12,11,0,0,11,33,34,1
123,123,123,12,2,0,0,2,33,34,1
124,124,124,10,26,2,2,3,33,35,1
125,125,125,7,4,1,0,0,33,35,1
126,126,126,6,3,1,0,0,33,35,1
127,127,127,11,11,2,15,15,33,35,1
128,128,128,12,33,2,4,4,33,35,1
129,129,129,10,26,2,21,14,33,34,1
130,130,130,11,2,1,0,0,33,35,1
131,131,131,9,15,0,0,15,33,34,1
132,132,132,11,2,1,0,0,33,35,1
133,133,133,12,15,2,17,4,33,34,1
134,134,134,7,3,0,0,3,33,34,1
135,135,135,10,4,1,0,0,33,35,1
136,136,136,10,4,1,0,0,33,35,1
137,137,137,14,0,0,0,0,35,34,1
138,138,138,10,3,1,0,3,33,35,1
139,139,139,12,7,1,0,0,33,35,1
140,140,140,10,5,1,0,4,33,35,1
141,141,141,11,7,1,0,13,34,35,1
142,142,142,6,33,2,5,7,32,35,1
143,143,143,12,26,2,21,8,33,35,1
144,144,144,9,33,2,13,21,33,35,1
145,145,145,11,18,2,4,1,33,35,1
146,146,146,9,7,1,0,0,33,35,1
147,147,147,12,26,2,8,9,33,35,1
148,148,148,7,33,2,9,24,33,35,1
149,149,149,12,14,0,0,14,33,34,1
150,150,150,12,15,2,2,28,33,35,1
151,151,151,12,11,2,5,15,33,34,1
152,152,152,8,4,0,0,4,33,34,1
153,153,153,8,2,1,0,0,33,35,1
154,154,154,6,4,1,0,0,33,35,1
155,155,155,12,26,2,17,14,33,35,1
156,156,156,8,4,1,0,0,33,35,1
157,157,157,9,33,2,21,26,33,35,1
158,158,158,11,11,2,10,21,33,35,1
159,159,159,12,8,1,0,0,33,35,1
160,160,160,12,26,2,9,9,33,35,1
161,161,161,11,5,1,0,0,33,35,1
162,162,162,11,4,1,0,0,33,35,1
163,163,163,12,4,1,0,0,33,35,1
164,164,164,10,9,0,0,9,33,34,1
165,165,165,12,7,1,0,0,33,35,1
166,166,166,10,10,0,0,10,33,34,1
167,167,167,6,26,2,11,14,32,35,1
168,168,168,9,7,1,0,0,33,35,1
169,169,169,12,7,1,0,0,33,35,1
170,170,170,12,9,1,0,0,33,35,1
171,171,171,12,33,2,9,15,33,35,1
172,172,172,9,14,0,0,14,33,34,1
173,173,173,12,33,2,5,23,34,35,1
174,174,174,11,17,0,0,17,33,34,1
175,175,175,14,0,0,0,1,35,34,1
176,176,176,12,15,2,45,16,33,35,1
177,177,177,14,6,0,0,0,35,34,1
178,178,178,12,7,1,0,0,33,35,1
179,179,179,13,26,2,5,8,34,35,1
180,180,180,8,0,1,0,35,33,35,1
181,181,181,12,26,2,30,8,33,34,1
182,182,182,12,11,1,0,0,33,35,1
183,183,183,12,9,0,0,9,33,34,1
184,184,184,12,10,0,0,10,33,34,1
185,185,185,10,26,2,6,8,33,34,1
186,186,186,14,6,1,0,0,34,35,1
187,187,187,12,20,1,0,0,33,35,1
188,188,188,12,11,0,0,11,33,34,1
189,189,189,12,9,0,0,9,33,34,1
190,190,190,9,18,2,4,1,32,35,1
191,191,191,14,6,1,0,0,34,35,1
192,192,192,12,13,0,0,13,33,34,1
193,193,193,12,26,2,27,14,33,34,1
194,194,194,12,3,1,0,0,33,35,1
195,195,195,11,2,1,0,0,33,35,1
196,196,196,11,3,1,0,0,33,35,1
197,197,197,11,28,2,19,16,33,34,1
198,198,198,13,9,1,0,14,34,35,1
199,199,199,10,11,1,0,0,33,35,1
200,200,200,10,33,2,3,27,33,35,1
201,201,201,12,24,0,0,24,33,34,1
202,202,202,11,13,1,0,0,33,35,1
203,203,203,12,7,1,0,0,33,35,1
204,204,204,12,26,2,17,14,33,34,1
205,205,205,11,26,2,2,21,33,35,1
206,206,206,8,18,2,2,20,33,34,1
207,207,207,11,26,2,32,14,33,35,1
208,208,208,13,26,2,2,22,34,35,1
209,209,209,10,2,1,0,0,33,35,1
210,210,210,13,15,2,0,1,34,35,1
211,211,211,11,12,0,0,12,32,34,1
