,Unnamed: 0,id,energy,location,vehicle_status,remain_trip_time,destination,dispatched_charging_time,dispatched_serving_time,update_status
0,0,0,2,33,2,2,0,61,62,1
1,1,1,0,0,1,0,0,61,62,1
2,2,2,0,2,1,0,5,60,62,1
3,3,3,2,0,1,0,5,61,62,1
4,4,4,1,1,1,0,5,60,62,1
5,5,5,2,2,1,0,1,61,62,1
6,6,6,3,0,0,0,3,62,61,1
7,7,7,0,1,1,0,2,54,62,1
8,8,8,0,1,1,0,4,54,62,1
9,9,9,2,4,1,0,3,61,62,1
10,10,10,3,27,0,0,3,62,61,1
11,11,11,2,1,1,0,2,61,62,1
12,12,12,2,1,1,0,3,61,62,1
13,13,13,0,0,1,0,0,61,62,1
14,14,14,0,1,1,0,0,61,62,1
15,15,15,1,3,0,0,3,60,61,1
16,16,16,1,15,0,0,15,60,61,1
17,17,17,3,27,0,0,0,62,61,1
18,18,18,2,18,2,10,1,61,62,1
19,19,19,3,25,0,0,3,62,61,1
20,20,20,1,1,1,0,0,60,62,1
21,21,21,2,1,1,0,3,61,62,1
22,22,22,1,21,0,0,21,60,61,1
23,23,23,1,0,1,0,3,60,62,1
24,24,24,2,1,1,0,2,61,62,1
25,25,25,0,2,1,0,2,60,62,1
26,26,26,0,2,1,0,1,60,62,1
27,27,27,3,7,0,0,7,54,60,1
28,28,28,0,4,1,0,4,60,62,1
29,29,29,1,18,2,10,1,61,62,1
30,30,30,2,1,1,0,1,61,62,1
31,31,31,1,6,1,0,5,61,62,1
32,32,32,2,26,2,19,0,61,62,1
33,33,33,0,4,1,0,1,60,62,1
34,34,34,3,20,0,0,1,62,61,1
35,35,35,1,3,0,0,3,60,61,1
36,36,36,3,20,0,0,21,62,61,1
37,37,37,3,20,0,0,1,62,61,1
38,38,38,3,25,0,0,9,62,61,1
39,39,39,0,4,1,0,4,60,62,1
40,40,40,2,3,1,0,10,61,62,1
41,41,41,3,25,0,0,2,62,61,1
42,42,42,3,0,0,0,1,62,61,1
43,43,43,2,33,2,12,4,61,62,1
44,44,44,2,0,1,0,3,61,62,1
45,45,45,0,3,1,0,9,59,62,1
46,46,46,1,18,2,10,3,60,62,1
47,47,47,0,3,1,0,10,59,62,1
48,48,48,3,20,0,0,10,62,61,1
49,49,49,0,1,1,0,1,60,62,1
50,50,50,2,3,1,0,3,61,62,1
51,51,51,1,1,1,0,1,60,62,1
52,52,52,1,4,0,0,4,60,61,1
53,53,53,3,27,0,0,11,62,61,1
54,54,54,1,1,1,0,13,61,62,1
55,55,55,3,20,0,0,34,62,61,1
56,56,56,1,1,1,0,1,54,62,1
57,57,57,1,2,1,0,0,53,62,1
58,58,58,2,1,1,0,4,61,62,1
59,59,59,3,25,0,0,4,62,60,1
60,60,60,2,7,1,0,1,61,62,1
61,61,61,3,25,0,0,4,62,61,1
62,62,62,1,1,1,0,15,60,62,1
63,63,63,3,25,0,0,9,62,61,1
64,64,64,3,25,0,0,3,62,61,1
65,65,65,3,25,0,0,2,62,61,1
66,66,66,0,1,1,0,10,60,62,1
67,67,67,0,1,1,0,9,60,62,1
68,68,68,0,7,1,0,11,59,62,1
69,69,69,1,26,2,11,3,60,62,1
70,70,70,3,25,0,0,1,62,61,1
71,71,71,3,21,0,0,3,62,61,1
72,72,72,2,2,1,0,1,61,62,1
73,73,73,1,0,1,0,6,60,62,1
74,74,74,3,25,0,0,1,62,61,1
75,75,75,0,3,1,0,10,59,62,1
76,76,76,3,25,0,0,4,62,61,1
77,77,77,0,5,1,0,1,59,61,1
78,78,78,0,7,1,0,3,60,62,1
79,79,79,2,11,1,0,2,61,62,1
80,80,80,3,21,0,0,1,62,61,1
81,81,81,3,29,0,0,0,62,61,1
82,82,82,0,1,0,0,1,59,61,1
83,83,83,0,1,1,0,2,59,62,1
84,84,84,2,7,1,0,9,61,62,1
85,85,85,0,8,1,0,8,54,62,1
86,86,86,1,1,1,0,9,60,62,1
87,87,87,0,9,1,0,9,60,62,1
88,88,88,2,9,1,0,21,61,62,1
89,89,89,2,1,1,0,4,54,62,1
90,90,90,1,9,1,0,3,60,62,1
91,91,91,4,26,2,21,9,54,62,1
92,92,92,0,1,0,0,1,54,60,1
93,93,93,0,5,1,0,1,59,62,1
94,94,94,3,27,0,0,1,62,61,1
95,95,95,0,9,1,0,3,60,62,1
96,96,96,0,9,1,0,3,53,62,1
97,97,97,4,28,2,14,16,54,59,1
98,98,98,0,0,0,0,0,54,61,1
99,99,99,1,2,0,0,2,54,60,1
100,100,100,3,30,0,0,4,62,61,1
101,101,101,3,21,0,0,3,62,61,1
102,102,102,3,0,0,0,10,62,61,1
103,103,103,3,27,0,0,7,62,61,1
104,104,104,3,27,0,0,1,62,61,1
105,105,105,1,3,0,0,3,60,61,1
106,106,106,0,2,1,0,2,60,62,1
107,107,107,3,29,0,0,15,62,61,1
108,108,108,0,3,1,0,3,53,62,1
109,109,109,1,1,1,0,4,60,62,1
110,110,110,1,1,1,0,4,53,62,1
111,111,111,5,8,1,0,8,54,62,1
112,112,112,3,24,0,0,9,62,61,1
113,113,113,1,2,1,0,9,60,62,1
114,114,114,1,2,1,0,11,60,62,1
115,115,115,2,2,1,0,11,61,62,1
116,116,116,3,30,0,0,11,62,61,1
117,117,117,0,10,1,0,3,60,62,1
118,118,118,3,27,0,0,2,62,61,1
119,119,119,2,26,2,36,1,61,62,1
120,120,120,3,5,0,0,2,62,61,1
121,121,121,3,23,0,0,1,62,61,1
122,122,122,0,9,0,0,9,60,61,1
123,123,123,2,3,0,0,3,53,61,1
124,124,124,0,3,0,0,3,59,61,1
125,125,125,0,11,0,0,11,60,61,1
126,126,126,1,18,2,16,3,60,62,1
127,127,127,2,33,2,13,15,61,62,1
128,128,128,3,30,0,0,4,62,60,1
129,129,129,1,18,2,10,9,60,62,1
130,130,130,2,1,1,0,1,54,62,1
131,131,131,3,34,0,0,17,62,61,1
132,132,132,0,2,1,0,4,59,62,1
133,133,133,3,27,0,0,4,62,61,1
134,134,134,2,18,2,15,3,61,62,1
135,135,135,3,29,0,0,4,62,61,1
136,136,136,0,8,0,0,8,60,61,1
137,137,137,0,13,1,0,3,60,62,1
138,138,138,2,26,2,28,7,61,62,1
139,139,139,0,3,0,0,3,54,61,1
140,140,140,0,31,0,0,31,60,61,1
141,141,141,2,4,1,0,2,61,62,1
142,142,142,3,27,0,0,2,62,59,1
143,143,143,2,2,1,0,18,61,62,1
144,144,144,0,4,1,0,15,50,62,1
145,145,145,0,3,1,0,15,61,62,1
146,146,146,1,26,2,14,8,61,62,1
147,147,147,2,0,1,0,22,57,62,1
148,148,148,3,24,0,0,3,62,61,1
149,149,149,3,0,0,0,9,62,61,1
150,150,150,2,8,1,0,17,61,62,1
151,151,151,2,26,2,1,3,61,62,1
152,152,152,2,7,1,0,3,61,62,1
153,153,153,0,15,1,0,2,60,62,1
154,154,154,2,26,2,23,14,61,62,1
155,155,155,3,25,0,0,5,62,61,1
156,156,156,1,3,0,0,3,60,61,1
157,157,157,3,30,0,0,4,62,61,1
158,158,158,2,23,1,0,1,61,62,1
159,159,159,3,21,0,0,3,62,60,1
160,160,160,1,33,2,0,15,61,62,1
161,161,161,2,18,2,1,13,54,59,1
162,162,162,3,21,0,0,3,62,60,1
163,163,163,2,0,1,0,15,61,62,1
164,164,164,0,6,0,0,2,62,56,1
165,165,165,2,33,2,1,4,61,62,1
166,166,166,3,25,0,0,4,62,61,1
167,167,167,0,6,1,0,4,61,62,1
168,168,168,0,7,1,0,13,54,62,1
169,169,169,1,4,0,0,4,60,61,1
170,170,170,3,25,0,0,4,62,61,1
171,171,171,3,15,0,0,4,62,61,1
172,172,172,0,6,0,0,9,62,60,1
173,173,173,0,4,1,0,4,54,62,1
174,174,174,0,6,0,0,12,61,55,1
175,175,175,3,34,0,0,12,62,61,1
176,176,176,2,0,1,0,2,61,62,1
177,177,177,2,7,1,0,11,61,62,1
178,178,178,2,4,1,0,15,61,62,1
179,179,179,0,8,1,0,14,54,62,1
180,180,180,2,8,0,0,8,53,60,1
181,181,181,1,33,2,1,11,61,62,1
182,182,182,3,15,0,0,4,62,61,1
183,183,183,3,21,0,0,12,62,57,1
184,184,184,3,30,0,0,15,62,61,1
185,185,185,2,2,0,0,2,53,61,1
186,186,186,0,4,1,0,23,61,62,1
187,187,187,3,11,0,0,18,62,61,1
188,188,188,3,5,0,0,1,62,60,1
189,189,189,3,15,0,0,3,62,61,1
190,190,190,3,26,2,27,1,54,62,1
191,191,191,2,33,2,1,4,61,62,1
192,192,192,2,1,1,0,2,61,62,1
193,193,193,0,4,1,0,20,54,62,1
194,194,194,0,3,1,0,24,59,62,1
195,195,195,2,3,1,0,9,61,62,1
196,196,196,3,22,0,0,3,62,61,1
197,197,197,5,16,2,4,16,54,62,1
198,198,198,6,4,1,0,27,54,62,1
199,199,199,1,4,1,0,1,61,62,1
200,200,200,2,18,2,7,2,54,62,1
201,201,201,4,18,2,16,1,54,62,1
202,202,202,5,18,2,1,4,54,60,1
203,203,203,2,6,1,0,3,61,62,1
204,204,204,0,4,0,0,4,54,59,1
205,205,205,3,14,0,0,14,62,61,1
206,206,206,0,4,1,0,4,54,62,1
207,207,207,3,22,0,0,7,62,61,1
208,208,208,3,29,0,0,24,62,61,1
209,209,209,2,7,1,0,29,61,62,1
210,210,210,0,15,1,0,7,60,62,1
211,211,211,2,3,1,0,10,61,62,1
212,212,212,1,3,1,0,1,60,62,1
213,213,213,2,2,1,0,32,61,62,1
214,214,214,1,10,0,0,10,60,61,1
215,215,215,0,6,1,0,11,54,62,1
216,216,216,1,7,1,0,3,60,62,1
217,217,217,0,14,0,0,14,59,60,1
218,218,218,3,15,0,0,4,62,61,1
219,219,219,1,12,0,0,12,54,61,1
220,220,220,3,30,0,0,7,62,61,1
221,221,221,3,24,0,0,11,62,61,1
222,222,222,3,23,0,0,20,62,60,1
223,223,223,1,10,1,0,13,60,62,1
224,224,224,1,11,1,0,33,54,62,1
225,225,225,1,14,0,0,14,60,61,1
226,226,226,0,9,0,0,9,59,61,1
227,227,227,0,10,1,0,13,54,62,1
228,228,228,2,26,2,8,3,61,62,1
229,229,229,1,16,1,0,16,49,62,1
230,230,230,0,6,0,0,11,60,58,1
231,231,231,2,18,2,4,1,61,62,1
232,232,232,0,15,1,0,4,60,62,1
233,233,233,3,16,2,4,16,54,62,1
234,234,234,1,18,2,16,1,60,61,1
235,235,235,3,24,0,0,8,62,61,1
236,236,236,3,30,0,0,4,62,61,1
237,237,237,1,16,0,0,16,60,61,1
238,238,238,3,4,1,0,31,54,62,1
239,239,239,3,30,0,0,4,62,61,1
240,240,240,3,23,0,0,4,62,61,1
241,241,241,3,16,2,4,16,51,62,1
242,242,242,0,11,1,0,9,60,62,1
243,243,243,3,24,0,0,1,62,61,1
244,244,244,0,4,1,0,4,59,62,1
245,245,245,3,23,0,0,33,62,61,1
246,246,246,3,24,0,0,7,62,61,1
247,247,247,2,16,0,0,16,53,61,1
248,248,248,3,31,0,0,31,62,60,1
249,249,249,2,15,1,0,1,61,62,1
250,250,250,2,0,1,0,33,61,62,1
251,251,251,4,20,0,0,20,54,60,1
252,252,252,6,1,0,0,1,53,61,1
253,253,253,0,14,1,0,8,59,62,1
254,254,254,3,14,0,0,14,62,60,1
255,255,255,1,8,0,0,8,54,61,1
256,256,256,3,29,0,0,29,62,61,1
257,257,257,2,33,2,1,5,61,62,1
258,258,258,3,17,0,0,17,62,60,1
259,259,259,4,7,0,0,7,53,60,1
260,260,260,3,0,0,0,33,62,61,1
261,261,261,3,0,0,0,26,62,61,1
262,262,262,6,26,2,14,14,54,61,1
263,263,263,0,9,1,0,9,59,62,1
264,264,264,3,24,0,0,6,62,61,1
265,265,265,1,12,1,0,12,50,62,1
266,266,266,2,18,2,1,2,61,62,1
267,267,267,0,18,1,0,24,54,62,1
268,268,268,2,3,1,0,9,61,62,1
269,269,269,3,4,1,0,15,54,62,1
270,270,270,3,22,0,0,10,62,61,1
271,271,271,3,24,0,0,4,62,61,1
272,272,272,3,31,0,0,31,62,59,1
273,273,273,1,18,2,13,4,60,61,1
274,274,274,3,4,1,0,15,54,62,1
275,275,275,1,26,2,1,8,60,61,1
276,276,276,3,15,0,0,1,62,61,1
277,277,277,1,4,0,0,4,54,61,1
278,278,278,0,25,1,0,31,59,61,1
279,279,279,0,21,1,0,3,59,62,1
280,280,280,0,7,1,0,11,61,62,1
281,281,281,3,14,0,0,14,62,61,1
282,282,282,3,24,0,0,10,62,60,1
283,283,283,0,21,1,0,26,60,62,1
284,284,284,1,3,1,0,7,54,62,1
285,285,285,3,16,2,4,16,52,62,1
286,286,286,2,18,2,10,5,61,62,1
287,287,287,1,1,0,0,1,60,61,1
288,288,288,2,4,1,0,13,61,62,1
289,289,289,0,7,1,0,11,59,62,1
290,290,290,1,1,1,0,11,61,62,1
291,291,291,2,26,2,17,9,61,62,1
292,292,292,0,3,1,0,10,51,58,1
293,293,293,3,14,0,0,8,62,59,1
294,294,294,0,10,1,0,7,60,62,1
295,295,295,1,9,0,0,9,60,61,1
296,296,296,3,17,0,0,3,62,61,1
297,297,297,3,14,0,0,14,62,59,1
298,298,298,2,16,2,4,16,54,62,1
299,299,299,0,21,1,0,13,60,62,1
300,300,300,2,4,1,0,28,61,62,1
301,301,301,2,1,1,0,32,61,62,1
302,302,302,3,34,0,0,8,62,61,1
303,303,303,1,8,0,0,8,54,60,1
304,304,304,0,22,1,0,21,53,57,1
305,305,305,0,4,1,0,4,59,62,1
306,306,306,0,5,1,0,4,57,58,1
307,307,307,2,33,2,4,4,61,62,1
308,308,308,1,4,1,0,5,53,62,1
309,309,309,2,11,2,10,4,54,62,1
310,310,310,0,3,1,0,22,52,59,1
311,311,311,0,3,0,0,3,54,61,1
312,312,312,0,15,1,0,15,59,62,1
313,313,313,2,5,1,0,1,61,62,1
314,314,314,2,18,1,0,10,60,62,1
315,315,315,4,16,0,0,16,48,58,1
316,316,316,3,33,2,41,14,51,62,1
317,317,317,1,16,1,0,16,46,58,1
318,318,318,0,4,1,0,4,60,62,1
319,319,319,2,28,0,0,28,51,60,1
320,320,320,2,6,1,0,2,61,62,1
321,321,321,0,3,1,0,18,51,61,1
322,322,322,1,26,2,13,21,60,62,1
323,323,323,4,16,0,0,16,53,59,1
324,324,324,2,7,1,0,4,61,62,1
325,325,325,0,5,1,0,33,61,62,1
326,326,326,0,3,1,0,9,60,62,1
327,327,327,3,10,0,0,10,54,61,1
328,328,328,0,26,1,0,26,54,62,1
329,329,329,2,6,1,0,4,61,62,1
330,330,330,2,5,1,0,4,61,62,1
331,331,331,3,0,0,0,14,62,61,1
332,332,332,3,29,0,0,7,62,59,1
333,333,333,2,4,0,0,4,53,61,1
334,334,334,4,26,2,27,20,54,62,1
335,335,335,0,13,1,0,1,61,62,1
336,336,336,2,26,2,21,8,61,62,1
337,337,337,0,21,1,0,7,60,62,1
338,338,338,0,5,1,0,2,58,60,1
339,339,339,2,26,2,8,9,61,62,1
340,340,340,2,18,1,0,35,54,62,1
341,341,341,2,13,1,0,4,61,62,1
342,342,342,2,1,1,0,15,61,62,1
343,343,343,1,16,1,0,16,50,58,1
344,344,344,0,34,1,0,8,60,62,1
345,345,345,1,7,1,0,11,60,62,1
346,346,346,3,27,0,0,7,62,54,1
347,347,347,3,29,0,0,15,62,61,1
348,348,348,1,35,0,0,35,53,60,1
349,349,349,1,4,1,0,25,54,62,1
350,350,350,3,27,0,0,2,62,54,1
351,351,351,0,10,1,0,9,49,61,1
352,352,352,1,9,0,0,9,60,61,1
353,353,353,0,22,1,0,33,54,62,1
354,354,354,1,14,0,0,14,53,61,1
355,355,355,2,17,0,0,17,54,60,1
356,356,356,0,26,0,0,26,54,61,1
357,357,357,3,14,0,0,14,62,61,1
358,358,358,0,22,1,0,12,60,62,1
359,359,359,3,24,0,0,26,62,61,1
360,360,360,2,33,2,32,12,61,62,1
361,361,361,3,26,2,1,14,54,60,1
362,362,362,1,26,2,2,12,56,62,1
363,363,363,3,27,0,0,31,62,58,1
364,364,364,3,27,0,0,24,62,56,1
365,365,365,2,4,0,0,4,53,60,1
366,366,366,0,7,1,0,7,59,62,1
367,367,367,0,4,0,0,4,59,61,1
368,368,368,2,4,1,0,11,61,62,1
369,369,369,1,12,0,0,12,60,61,1
370,370,370,3,30,0,0,25,62,61,1
371,371,371,1,11,2,15,15,54,62,1
372,372,372,2,33,2,3,13,61,62,1
373,373,373,0,4,1,0,32,60,62,1
374,374,374,1,18,2,13,2,54,62,1
375,375,375,0,32,0,0,4,62,58,1
376,376,376,0,5,1,0,15,59,60,1
377,377,377,2,26,2,5,8,61,62,1
378,378,378,0,32,0,0,32,62,58,1
379,379,379,0,23,1,0,20,58,61,1
380,380,380,3,29,0,0,11,62,61,1
381,381,381,0,32,0,0,5,62,55,1
382,382,382,0,5,1,0,2,55,56,1
383,383,383,3,33,2,9,15,54,62,1
384,384,384,0,15,1,0,20,60,62,1
385,385,385,3,24,0,0,9,62,61,1
386,386,386,3,13,0,0,13,62,61,1
387,387,387,1,18,1,0,33,60,62,1
388,388,388,0,32,0,0,15,62,60,1
389,389,389,0,4,1,0,4,60,62,1
390,390,390,0,32,0,0,4,62,55,1
391,391,391,2,14,1,0,14,52,62,1
392,392,392,1,10,1,0,29,54,62,1
393,393,393,3,19,0,0,23,62,61,1
394,394,394,2,15,1,0,30,61,62,1
395,395,395,0,20,1,0,11,59,62,1
396,396,396,2,4,1,0,28,54,62,1
397,397,397,2,7,1,0,26,61,62,1
398,398,398,2,9,1,0,24,57,62,1
399,399,399,0,9,1,0,24,60,62,1
400,400,400,0,9,0,0,9,59,60,1
401,401,401,3,14,0,0,14,62,61,1
402,402,402,1,34,0,0,34,54,61,1
403,403,403,0,14,0,0,14,53,58,1
404,404,404,2,15,0,0,15,50,61,1
405,405,405,1,11,0,0,11,54,61,1
406,406,406,0,32,0,0,10,62,61,1
407,407,407,0,13,1,0,24,53,62,1
408,408,408,2,18,2,24,25,54,62,1
409,409,409,3,13,0,0,23,62,61,1
410,410,410,0,31,0,0,31,59,60,1
411,411,411,0,23,1,0,7,59,61,1
412,412,412,2,26,2,3,12,61,62,1
