,Unnamed: 0,id,energy,location,vehicle_status,remain_trip_time,destination,dispatched_charging_time,dispatched_serving_time,update_status
0,0,0,1,1,1,0,0,57,59,1
1,1,1,1,1,1,0,0,57,59,1
2,2,2,0,5,0,0,5,54,58,1
3,3,3,2,1,1,0,5,58,59,1
4,4,4,0,2,1,0,5,57,59,1
5,5,5,2,1,1,0,1,58,59,1
6,6,6,2,2,1,0,3,58,59,1
7,7,7,7,1,1,0,2,54,59,1
8,8,8,3,18,2,16,4,54,59,1
9,9,9,2,1,1,0,3,58,59,1
10,10,10,3,15,0,0,3,59,58,1
11,11,11,2,1,1,0,2,53,59,1
12,12,12,2,1,1,0,3,58,59,1
13,13,13,1,0,0,0,0,57,58,1
14,14,14,1,1,1,0,0,54,59,1
15,15,15,0,14,1,0,8,54,59,1
16,16,16,0,2,1,0,0,57,59,1
17,17,17,3,30,0,0,0,59,58,1
18,18,18,1,18,2,10,3,58,59,1
19,19,19,3,30,0,0,3,59,58,1
20,20,20,0,1,1,0,0,58,59,1
21,21,21,3,1,1,0,3,53,59,1
22,22,22,0,1,1,0,0,58,59,1
23,23,23,0,2,1,0,3,58,59,1
24,24,24,1,1,1,0,2,57,59,1
25,25,25,0,2,1,0,2,58,59,1
26,26,26,0,5,1,0,1,58,59,1
27,27,27,6,8,0,0,8,54,58,1
28,28,28,0,5,1,0,4,58,59,1
29,29,29,1,9,0,0,9,57,58,1
30,30,30,1,1,1,0,1,58,59,1
31,31,31,1,3,1,0,5,57,59,1
32,32,32,1,26,2,3,14,57,58,1
33,33,33,0,4,1,0,1,57,59,1
34,34,34,3,5,0,0,1,59,58,1
35,35,35,0,2,1,0,10,57,59,1
36,36,36,0,0,1,0,21,57,59,1
37,37,37,3,5,0,0,1,59,58,1
38,38,38,3,15,0,0,9,59,58,1
39,39,39,0,1,1,0,4,58,59,1
40,40,40,1,33,2,12,10,58,59,1
41,41,41,3,15,0,0,2,59,58,1
42,42,42,3,5,0,0,1,59,58,1
43,43,43,1,18,2,10,9,57,59,1
44,44,44,1,1,1,0,3,58,59,1
45,45,45,3,5,0,0,15,59,58,1
46,46,46,0,1,1,0,1,54,59,1
47,47,47,3,5,0,0,1,59,58,1
48,48,48,2,0,1,0,10,58,59,1
49,49,49,0,7,1,0,1,54,59,1
50,50,50,1,26,2,7,3,54,59,1
51,51,51,0,7,1,0,1,54,59,1
52,52,52,0,2,1,0,1,57,59,1
53,53,53,2,33,2,1,11,54,59,1
54,54,54,1,33,2,3,13,58,59,1
