,Unnamed: 0,id,energy,location,vehicle_status,remain_trip_time,destination,dispatched_charging_time,dispatched_serving_time,update_status
0,0,0,3,0,0,0,0,65,64,1
1,1,1,3,0,0,0,0,65,64,1
2,2,2,1,3,0,0,3,63,64,1
3,3,3,3,27,0,0,5,65,64,1
4,4,4,0,0,1,0,5,64,65,1
5,5,5,3,27,0,0,1,65,64,1
6,6,6,2,1,1,0,3,64,65,1
7,7,7,1,0,1,0,2,63,65,1
8,8,8,0,2,1,0,4,63,65,1
9,9,9,3,27,0,0,3,65,64,1
10,10,10,3,27,0,0,3,65,64,1
11,11,11,2,26,2,8,3,64,65,1
12,12,12,2,4,1,0,3,64,65,1
13,13,13,0,1,0,0,1,63,64,1
14,14,14,0,2,1,0,0,63,65,1
15,15,15,1,18,2,10,1,64,65,1
16,16,16,2,33,2,3,15,64,65,1
17,17,17,0,0,1,0,0,62,65,1
18,18,18,3,20,0,0,1,65,64,1
19,19,19,3,27,0,0,3,65,64,1
20,20,20,2,20,1,0,0,64,65,1
21,21,21,2,0,1,0,3,64,65,1
22,22,22,2,26,2,4,12,64,65,1
23,23,23,2,1,1,0,3,64,65,1
24,24,24,2,1,1,0,2,64,65,1
25,25,25,1,1,1,0,2,63,65,1
26,26,26,1,17,0,0,17,63,64,1
27,27,27,0,3,1,0,7,54,65,1
28,28,28,0,2,1,0,4,63,65,1
29,29,29,2,18,2,15,3,64,65,1
30,30,30,2,1,1,0,1,64,65,1
31,31,31,2,4,1,0,5,64,65,1
32,32,32,3,27,0,0,0,65,64,1
33,33,33,0,4,1,0,1,63,65,1
34,34,34,3,27,0,0,1,65,64,1
35,35,35,2,26,2,7,2,64,65,1
36,36,36,0,1,1,0,21,62,65,1
37,37,37,0,1,1,0,1,62,65,1
38,38,38,3,27,0,0,9,65,64,1
39,39,39,0,4,1,0,4,63,65,1
40,40,40,3,20,0,0,1,65,63,1
41,41,41,3,27,0,0,2,65,64,1
42,42,42,2,0,1,0,1,64,65,1
43,43,43,3,20,0,0,4,65,64,1
44,44,44,3,20,0,0,3,65,64,1
45,45,45,0,4,0,0,4,63,64,1
46,46,46,1,18,2,15,5,64,65,1
47,47,47,0,8,0,0,8,63,64,1
48,48,48,0,8,0,0,8,62,63,1
49,49,49,1,1,1,0,1,63,65,1
50,50,50,2,3,1,0,3,64,65,1
51,51,51,2,4,1,0,1,64,65,1
52,52,52,0,1,1,0,4,64,65,1
53,53,53,0,0,1,0,11,62,65,1
54,54,54,2,1,1,0,13,64,65,1
55,55,55,0,1,1,0,34,62,65,1
56,56,56,2,33,2,5,7,64,65,1
57,57,57,2,15,1,0,0,64,65,1
58,58,58,2,1,1,0,4,64,65,1
59,59,59,3,27,0,0,4,65,64,1
60,60,60,3,20,0,0,1,65,64,1
61,61,61,3,15,0,0,4,65,64,1
62,62,62,2,1,1,0,15,64,65,1
63,63,63,0,1,1,0,9,62,65,1
64,64,64,0,2,1,0,3,62,65,1
65,65,65,0,3,1,0,3,62,65,1
66,66,66,0,4,1,0,10,63,65,1
67,67,67,1,1,1,0,9,63,65,1
68,68,68,1,1,1,0,11,63,65,1
69,69,69,0,2,1,0,3,64,65,1
70,70,70,2,1,1,0,1,64,65,1
71,71,71,3,15,0,0,4,65,63,1
72,72,72,3,15,0,0,1,65,64,1
73,73,73,1,26,2,14,8,64,65,1
74,74,74,2,1,1,0,1,64,65,1
75,75,75,3,21,0,0,10,65,64,1
76,76,76,2,2,1,0,4,64,65,1
77,77,77,0,4,1,0,1,63,65,1
78,78,78,0,4,1,0,3,63,65,1
79,79,79,3,15,0,0,2,65,64,1
80,80,80,0,2,1,0,1,62,65,1
81,81,81,3,20,0,0,0,65,64,1
82,82,82,0,5,1,0,1,63,65,1
83,83,83,0,23,1,0,2,63,65,1
84,84,84,3,15,0,0,9,65,64,1
85,85,85,1,3,0,0,3,63,64,1
86,86,86,2,33,2,9,13,64,65,1
87,87,87,1,2,1,0,9,63,65,1
88,88,88,3,20,0,0,1,65,63,1
89,89,89,2,2,1,0,4,64,65,1
90,90,90,0,0,1,0,3,64,65,1
91,91,91,1,18,2,10,1,54,65,1
92,92,92,0,4,1,0,1,63,65,1
93,93,93,3,20,0,0,1,65,62,1
94,94,94,3,27,0,0,1,65,64,1
95,95,95,1,3,1,0,3,63,65,1
96,96,96,1,1,0,0,1,63,64,1
97,97,97,1,16,0,0,16,54,64,1
98,98,98,0,4,0,0,4,63,64,1
99,99,99,2,26,2,8,3,64,65,1
100,100,100,2,33,2,4,4,64,65,1
101,101,101,3,24,0,0,3,65,64,1
102,102,102,0,2,1,0,4,62,65,1
103,103,103,0,3,1,0,3,62,65,1
104,104,104,0,4,1,0,4,62,65,1
105,105,105,2,0,1,0,3,64,65,1
106,106,106,3,27,0,0,2,65,64,1
107,107,107,0,2,1,0,15,62,65,1
108,108,108,3,21,0,0,3,65,64,1
109,109,109,2,18,2,16,3,64,65,1
110,110,110,3,20,0,0,4,65,63,1
111,111,111,2,1,0,0,1,54,63,1
112,112,112,0,2,1,0,1,62,65,1
113,113,113,2,5,1,0,9,64,65,1
114,114,114,2,7,1,0,11,64,65,1
115,115,115,0,30,1,0,11,64,65,1
116,116,116,3,24,0,0,9,65,63,1
117,117,117,0,9,1,0,3,63,65,1
118,118,118,0,2,1,0,2,62,65,1
119,119,119,3,23,0,0,1,65,62,1
120,120,120,2,0,1,0,2,64,65,1
121,121,121,0,1,1,0,11,62,65,1
122,122,122,1,3,1,0,9,63,65,1
123,123,123,2,7,1,0,3,64,65,1
124,124,124,0,11,0,0,11,63,64,1
125,125,125,0,1,1,0,11,63,65,1
126,126,126,2,0,1,0,3,64,65,1
127,127,127,3,23,0,0,15,65,64,1
128,128,128,3,18,0,0,11,65,63,1
129,129,129,2,9,1,0,9,64,65,1
130,130,130,2,1,1,0,1,64,65,1
