,Unnamed: 0,id,energy,location,vehicle_status,remain_trip_time,destination,dispatched_charging_time,dispatched_serving_time,update_status
0,0,0,0,1,1,0,0,57,60,1
1,1,1,0,1,1,0,0,57,60,1
2,2,2,3,20,0,0,5,60,58,1
3,3,3,0,2,1,0,5,58,60,1
4,4,4,3,27,0,0,5,60,59,1
5,5,5,0,2,1,0,1,58,60,1
6,6,6,1,1,1,0,3,58,60,1
7,7,7,4,1,1,0,2,54,60,1
8,8,8,2,4,0,0,4,54,59,1
9,9,9,0,2,1,0,3,58,60,1
10,10,10,2,1,1,0,3,59,60,1
11,11,11,0,4,1,0,2,53,60,1
12,12,12,0,4,1,0,3,58,60,1
13,13,13,0,0,1,0,0,57,60,1
14,14,14,0,1,1,0,0,54,60,1
15,15,15,3,14,0,0,8,60,59,1
16,16,16,3,27,0,0,0,60,59,1
17,17,17,2,1,1,0,0,59,60,1
18,18,18,0,3,0,0,3,58,59,1
19,19,19,2,1,1,0,3,59,60,1
20,20,20,3,27,0,0,0,60,59,1
21,21,21,0,1,1,0,3,53,60,1
22,22,22,3,27,0,0,0,60,59,1
23,23,23,3,27,0,0,3,60,59,1
24,24,24,0,4,1,0,2,57,60,1
25,25,25,3,27,0,0,2,60,59,1
26,26,26,3,30,0,0,1,60,59,1
27,27,27,5,26,2,32,7,54,60,1
28,28,28,3,30,0,0,4,60,59,1
29,29,29,0,0,1,0,9,57,60,1
30,30,30,0,4,1,0,1,58,60,1
31,31,31,0,0,1,0,5,57,60,1
32,32,32,0,14,0,0,14,57,58,1
33,33,33,3,15,0,0,1,60,59,1
34,34,34,1,1,1,0,1,59,60,1
35,35,35,3,27,0,0,10,60,59,1
36,36,36,3,0,0,0,21,60,59,1
37,37,37,1,1,1,0,1,59,60,1
38,38,38,2,1,1,0,9,59,60,1
39,39,39,3,30,0,0,4,60,59,1
40,40,40,0,10,0,0,10,58,59,1
41,41,41,2,1,1,0,2,59,60,1
42,42,42,1,0,1,0,1,59,60,1
43,43,43,0,9,0,0,9,57,59,1
44,44,44,0,7,1,0,3,58,60,1
45,45,45,2,18,2,10,9,59,60,1
46,46,46,3,30,0,0,1,60,59,1
47,47,47,2,18,2,6,10,59,60,1
48,48,48,1,1,1,0,10,58,60,1
49,49,49,3,29,0,0,1,60,59,1
50,50,50,0,3,0,0,3,54,59,1
51,51,51,3,29,0,0,1,60,59,1
52,52,52,3,27,0,0,1,60,59,1
53,53,53,1,11,0,0,11,54,59,1
54,54,54,0,13,0,0,13,58,59,1
55,55,55,2,0,1,0,34,59,60,1
56,56,56,4,18,2,10,1,54,60,1
57,57,57,3,26,2,19,0,53,60,1
58,58,58,0,4,0,0,4,57,59,1
59,59,59,1,33,2,1,4,59,60,1
60,60,60,0,13,1,0,1,54,60,1
61,61,61,2,2,1,0,4,59,60,1
62,62,62,3,30,0,0,15,60,59,1
63,63,63,3,5,0,0,9,60,59,1
64,64,64,3,1,1,0,3,54,60,1
65,65,65,2,2,1,0,2,54,60,1
66,66,66,3,15,0,0,10,60,59,1
67,67,67,3,15,0,0,9,60,59,1
68,68,68,2,3,1,0,11,59,60,1
69,69,69,3,17,0,0,14,60,59,1
70,70,70,3,5,0,0,1,60,59,1
71,71,71,1,3,0,0,3,58,59,1
72,72,72,0,5,1,0,1,57,59,1
73,73,73,3,27,0,0,6,60,59,1
74,74,74,3,30,0,0,1,60,59,1
75,75,75,2,0,1,0,10,59,60,1
76,76,76,2,1,1,0,4,59,60,1
77,77,77,2,2,1,0,1,59,60,1
78,78,78,3,24,0,0,3,60,59,1
79,79,79,0,2,0,0,2,53,59,1
80,80,80,1,3,1,0,1,52,60,1
81,81,81,1,0,0,0,0,51,59,1
82,82,82,2,3,1,0,7,59,60,1
83,83,83,2,26,2,7,2,59,60,1
84,84,84,0,3,1,0,9,54,60,1
85,85,85,4,26,2,3,8,54,59,1
86,86,86,3,24,0,0,9,60,58,1
87,87,87,3,21,0,0,9,60,58,1
88,88,88,0,21,0,0,21,57,59,1
89,89,89,4,18,2,16,4,54,60,1
90,90,90,3,21,0,0,3,60,59,1
91,91,91,7,26,2,5,8,54,58,1
92,92,92,2,26,2,36,1,54,60,1
93,93,93,2,18,2,10,1,59,60,1
94,94,94,2,4,1,0,1,59,60,1
95,95,95,3,21,0,0,3,60,59,1
96,96,96,3,18,2,15,3,53,60,1
97,97,97,6,33,2,54,16,54,59,1
98,98,98,4,14,0,0,14,54,59,1
99,99,99,3,26,2,34,2,54,60,1
100,100,100,1,4,1,0,4,59,60,1
101,101,101,1,3,0,0,3,58,59,1
102,102,102,3,3,1,0,10,54,60,1
103,103,103,1,1,1,0,7,58,60,1
104,104,104,1,1,0,0,1,54,58,1
105,105,105,3,29,0,0,1,60,59,1
106,106,106,3,15,0,0,2,60,59,1
107,107,107,2,4,1,0,15,59,60,1
108,108,108,2,26,2,11,3,53,60,1
109,109,109,3,15,0,0,4,60,59,1
110,110,110,6,1,1,0,4,53,60,1
111,111,111,7,26,2,18,8,54,59,1
112,112,112,2,3,1,0,9,59,60,1
113,113,113,3,15,0,0,9,60,59,1
114,114,114,3,15,0,0,11,60,59,1
115,115,115,0,7,1,0,11,54,60,1
116,116,116,1,4,1,0,11,54,60,1
117,117,117,3,24,0,0,3,60,59,1
118,118,118,1,1,1,0,2,58,60,1
119,119,119,0,14,0,0,14,53,57,1
120,120,120,3,30,0,0,2,60,59,1
121,121,121,2,6,1,0,1,59,60,1
122,122,122,3,30,0,0,7,60,59,1
123,123,123,6,14,0,0,14,53,58,1
124,124,124,2,8,1,0,14,59,60,1
125,125,125,3,30,0,0,1,60,59,1
126,126,126,3,15,0,0,1,60,59,1
127,127,127,0,3,1,0,4,59,60,1
128,128,128,1,33,2,3,4,58,60,1
129,129,129,3,20,0,0,34,60,59,1
130,130,130,5,18,2,16,1,54,59,1
131,131,131,1,17,0,0,17,53,59,1
132,132,132,2,20,1,0,4,59,60,1
133,133,133,1,1,1,0,4,58,60,1
134,134,134,0,4,1,0,2,58,60,1
135,135,135,1,2,1,0,4,58,60,1
136,136,136,3,3,0,0,3,60,59,1
137,137,137,3,0,0,0,3,60,59,1
138,138,138,0,8,1,0,8,53,60,1
139,139,139,2,2,0,0,2,54,58,1
140,140,140,3,5,0,0,1,60,58,1
141,141,141,0,4,1,0,2,58,60,1
142,142,142,1,18,2,14,2,58,59,1
143,143,143,0,18,0,0,18,57,59,1
144,144,144,6,4,1,0,15,50,60,1
145,145,145,0,23,1,0,15,57,59,1
146,146,146,0,3,1,0,7,59,60,1
147,147,147,0,22,0,0,22,57,59,1
148,148,148,2,3,1,0,3,59,60,1
149,149,149,1,9,1,0,9,54,60,1
150,150,150,0,17,1,0,17,53,60,1
151,151,151,0,7,1,0,1,54,60,1
152,152,152,0,9,1,0,3,58,60,1
153,153,153,3,5,0,0,2,60,59,1
154,154,154,0,6,0,0,22,60,55,1
155,155,155,2,4,1,0,5,59,60,1
156,156,156,3,18,0,0,9,60,59,1
157,157,157,3,30,0,0,4,60,59,1
158,158,158,0,2,1,0,1,53,60,1
159,159,159,0,3,1,0,3,57,60,1
160,160,160,0,9,1,0,10,54,60,1
161,161,161,4,15,2,41,13,54,59,1
162,162,162,1,18,2,16,3,58,60,1
163,163,163,0,2,1,0,15,54,60,1
164,164,164,0,6,0,0,2,60,56,1
165,165,165,0,7,1,0,3,58,60,1
166,166,166,2,4,1,0,4,59,60,1
167,167,167,0,4,1,0,4,57,60,1
168,168,168,5,7,1,0,13,54,60,1
169,169,169,3,24,0,0,3,60,59,1
170,170,170,2,4,0,0,4,51,58,1
171,171,171,2,4,1,0,4,59,60,1
172,172,172,0,6,1,0,9,58,60,1
173,173,173,4,4,0,0,4,54,59,1
174,174,174,0,6,0,0,12,60,55,1
175,175,175,1,12,0,0,12,54,58,1
176,176,176,0,10,1,0,2,59,60,1
177,177,177,0,7,1,0,11,58,60,1
178,178,178,0,15,0,0,15,58,59,1
179,179,179,2,26,2,7,14,54,58,1
180,180,180,4,26,2,21,8,53,60,1
181,181,181,0,4,1,0,7,58,60,1
182,182,182,2,4,1,0,4,59,60,1
183,183,183,0,3,1,0,12,53,57,1
184,184,184,3,4,1,0,15,54,60,1
185,185,185,4,9,1,0,29,53,60,1
186,186,186,0,4,1,0,23,58,60,1
187,187,187,1,1,1,0,18,54,60,1
188,188,188,1,18,2,6,1,58,60,1
189,189,189,2,4,1,0,3,59,60,1
190,190,190,5,26,2,19,14,54,60,1
191,191,191,0,18,1,0,4,59,60,1
192,192,192,0,2,1,0,2,57,60,1
193,193,193,2,33,2,8,20,54,60,1
194,194,194,2,10,1,0,24,59,60,1
195,195,195,0,12,1,0,9,58,60,1
196,196,196,1,3,0,0,3,58,59,1
197,197,197,7,16,2,4,16,54,60,1
198,198,198,8,11,1,0,27,54,60,1
199,199,199,0,1,0,0,1,52,59,1
200,200,200,4,11,2,16,9,54,60,1
201,201,201,6,26,2,2,26,54,59,1
202,202,202,7,26,2,41,4,54,60,1
203,203,203,0,13,1,0,3,52,60,1
204,204,204,2,26,2,21,4,54,59,1
205,205,205,1,14,0,0,14,51,58,1
206,206,206,2,18,2,1,4,54,58,1
207,207,207,1,7,0,0,7,54,58,1
208,208,208,1,24,0,0,24,58,59,1
209,209,209,0,29,0,0,29,52,59,1
210,210,210,3,15,0,0,7,60,59,1
211,211,211,0,21,1,0,10,58,60,1
212,212,212,3,24,0,0,1,60,59,1
213,213,213,0,32,0,0,32,57,59,1
214,214,214,3,5,0,0,9,60,59,1
215,215,215,2,33,2,1,11,54,60,1
216,216,216,3,24,0,0,3,60,59,1
217,217,217,2,26,2,28,14,59,60,1
218,218,218,2,4,1,0,4,59,60,1
219,219,219,3,24,0,0,24,54,59,1
220,220,220,1,7,0,0,7,54,58,1
221,221,221,2,1,1,0,11,59,60,1
222,222,222,1,33,2,5,20,58,60,1
223,223,223,3,24,0,0,13,60,57,1
224,224,224,4,9,1,0,33,54,60,1
225,225,225,3,24,0,0,18,60,59,1
226,226,226,2,2,1,0,7,59,60,1
227,227,227,5,33,2,3,13,54,60,1
228,228,228,0,2,1,0,5,53,60,1
229,229,229,2,16,2,4,16,49,60,1
230,230,230,0,6,0,0,11,60,58,1
231,231,231,0,10,1,0,9,58,60,1
232,232,232,3,15,0,0,4,60,59,1
233,233,233,5,16,2,4,16,54,60,1
234,234,234,3,14,0,0,8,60,59,1
235,235,235,2,3,1,0,8,59,60,1
236,236,236,2,4,1,0,4,59,60,1
237,237,237,3,16,0,0,16,60,58,1
238,238,238,6,31,0,0,31,54,58,1
239,239,239,2,5,1,0,4,59,60,1
240,240,240,1,4,0,0,4,54,57,1
241,241,241,1,16,0,0,16,51,56,1
242,242,242,3,18,0,0,9,60,59,1
243,243,243,3,5,0,0,1,60,58,1
244,244,244,2,33,2,10,4,59,60,1
245,245,245,2,4,1,0,33,59,60,1
246,246,246,2,7,1,0,7,59,60,1
247,247,247,4,16,0,0,16,53,58,1
248,248,248,1,33,2,2,31,59,60,1
249,249,249,0,20,1,0,1,54,60,1
250,250,250,0,33,0,0,33,54,59,1
251,251,251,6,26,2,33,20,54,60,1
252,252,252,8,26,0,0,26,53,59,1
253,253,253,2,26,2,5,8,59,60,1
254,254,254,1,26,2,11,14,58,60,1
255,255,255,3,22,0,0,22,54,59,1
256,256,256,1,29,0,0,29,54,59,1
257,257,257,0,11,1,0,9,59,60,1
258,258,258,1,26,2,2,17,58,60,1
259,259,259,6,26,2,28,7,53,60,1
260,260,260,1,1,1,0,33,59,60,1
261,261,261,4,7,1,0,26,54,60,1
262,262,262,8,2,1,0,32,54,60,1
263,263,263,2,11,2,15,9,59,60,1
264,264,264,2,3,1,0,6,59,60,1
265,265,265,5,26,2,2,12,50,60,1
266,266,266,0,9,1,0,17,58,60,1
267,267,267,3,24,0,0,24,54,58,1
268,268,268,0,9,1,0,9,53,60,1
269,269,269,5,11,2,12,15,54,59,1
270,270,270,1,10,1,0,10,53,60,1
271,271,271,3,11,0,0,4,60,59,1
272,272,272,1,33,2,10,31,58,59,1
273,273,273,3,14,0,0,14,60,58,1
274,274,274,5,33,2,3,15,54,60,1
275,275,275,3,27,0,0,20,60,54,1
276,276,276,1,1,0,0,1,52,59,1
277,277,277,6,7,0,0,7,54,59,1
278,278,278,1,4,1,0,31,59,60,1
279,279,279,2,26,2,1,3,59,60,1
280,280,280,0,18,1,0,11,58,60,1
281,281,281,2,12,1,0,14,59,60,1
282,282,282,1,33,2,11,10,51,60,1
283,283,283,3,26,0,0,26,60,58,1
284,284,284,4,9,1,0,7,54,60,1
285,285,285,1,16,0,0,16,52,56,1
286,286,286,0,9,1,0,24,53,59,1
287,287,287,3,34,0,0,17,60,59,1
288,288,288,0,15,1,0,13,54,60,1
289,289,289,2,33,2,0,11,59,60,1
290,290,290,0,18,1,0,11,53,59,1
291,291,291,0,8,0,0,8,54,59,1
292,292,292,0,3,1,0,10,51,58,1
293,293,293,1,26,2,12,8,54,59,1
294,294,294,3,29,0,0,7,60,56,1
295,295,295,3,27,0,0,20,60,54,1
296,296,296,3,3,0,0,3,54,59,1
297,297,297,1,26,2,13,14,53,59,1
298,298,298,4,16,2,4,16,54,60,1
299,299,299,3,29,0,0,13,60,56,1
300,300,300,0,15,1,0,28,53,60,1
301,301,301,0,19,1,0,32,59,60,1
302,302,302,2,12,1,0,8,59,60,1
303,303,303,3,26,2,21,8,54,60,1
304,304,304,0,22,1,0,21,53,57,1
305,305,305,2,15,1,0,4,59,60,1
306,306,306,0,5,1,0,4,57,58,1
307,307,307,0,32,0,0,4,60,53,1
308,308,308,6,5,0,0,5,53,58,1
309,309,309,5,18,2,4,24,54,60,1
310,310,310,0,3,1,0,22,52,59,1
311,311,311,3,2,1,0,4,54,60,1
312,312,312,2,15,1,0,15,59,60,1
313,313,313,0,27,1,0,1,53,60,1
314,314,314,3,29,0,0,10,60,57,1
315,315,315,1,16,0,0,16,48,58,1
316,316,316,6,33,2,1,4,51,60,1
317,317,317,1,16,1,0,16,46,58,1
318,318,318,3,30,0,0,4,60,58,1
319,319,319,4,28,2,28,28,51,60,1
320,320,320,0,32,0,0,2,60,54,1
321,321,321,1,10,1,0,18,51,60,1
322,322,322,3,14,0,0,12,60,59,1
323,323,323,1,16,0,0,16,53,59,1
324,324,324,0,2,1,0,4,58,60,1
