,Unnamed: 0,id,energy,location,vehicle_status,remain_trip_time,destination,dispatched_charging_time,dispatched_serving_time,update_status
0,0,0,14,0,0,0,0,37,36,1
1,1,1,9,1,0,0,1,37,37,1
2,2,2,7,1,1,0,0,37,37,1
3,3,3,13,0,1,0,0,37,37,1
4,4,4,12,21,0,0,3,37,37,1
5,5,5,0,1,1,0,3,33,37,1
6,6,6,13,1,1,0,3,37,37,1
7,7,7,9,1,1,0,0,37,37,1
8,8,8,9,1,1,0,0,37,37,1
9,9,9,13,0,1,0,0,37,37,1
10,10,10,14,0,0,0,0,37,36,1
11,11,11,3,24,0,0,1,37,37,1
12,12,12,10,18,2,10,1,37,37,1
13,13,13,14,32,0,0,1,37,36,1
14,14,14,14,24,0,0,0,37,36,1
15,15,15,14,32,0,0,0,37,36,1
16,16,16,14,32,0,0,0,37,36,1
17,17,17,13,1,1,0,9,37,37,1
18,18,18,11,1,1,0,3,37,37,1
19,19,19,3,4,0,0,0,37,37,1
20,20,20,0,1,1,0,1,33,37,1
21,21,21,13,2,1,0,0,37,37,1
22,22,22,13,33,2,2,0,37,37,1
23,23,23,13,18,2,16,3,37,37,1
24,24,24,3,30,0,0,1,37,37,1
25,25,25,0,2,1,0,1,36,37,1
26,26,26,2,2,0,0,2,33,37,1
27,27,27,4,1,0,0,1,33,37,1
28,28,28,1,1,1,0,2,33,37,1
29,29,29,4,18,2,10,3,33,37,1
30,30,30,14,14,0,0,14,37,37,1
31,31,31,0,4,1,0,0,36,37,1
32,32,32,3,33,0,0,4,37,37,1
33,33,33,7,3,0,0,3,36,37,1
34,34,34,14,2,0,0,0,37,36,1
35,35,35,14,2,0,0,1,37,37,1
36,36,36,2,2,1,0,1,33,37,1
37,37,37,3,21,0,0,3,37,37,1
38,38,38,2,26,2,14,8,36,37,1
39,39,39,3,33,2,1,11,33,37,1
40,40,40,3,29,0,0,3,37,37,1
41,41,41,0,15,1,0,4,33,37,1
42,42,42,0,4,1,0,5,34,37,1
43,43,43,1,33,2,3,13,33,37,1
44,44,44,14,24,0,0,10,37,36,1
45,45,45,3,30,0,0,0,37,37,1
46,46,46,3,33,0,0,0,37,36,1
47,47,47,14,4,0,0,4,37,37,1
48,48,48,2,3,0,0,3,33,37,1
