,Unnamed: 0,id,energy,location,vehicle_status,remain_trip_time,destination,dispatched_charging_time,dispatched_serving_time,update_status
0,0,0,2,26,2,8,3,69,70,1
1,1,1,2,4,1,0,0,69,70,1
2,2,2,2,7,1,0,3,69,70,1
3,3,3,1,1,1,0,5,68,70,1
4,4,4,3,21,0,0,5,70,69,1
5,5,5,0,0,1,0,1,69,70,1
6,6,6,0,3,1,0,3,67,70,1
7,7,7,3,27,0,0,2,70,68,1
8,8,8,2,26,2,13,12,69,70,1
9,9,9,2,20,1,0,3,69,70,1
10,10,10,1,18,2,15,5,69,70,1
11,11,11,0,2,1,0,3,68,70,1
12,12,12,0,2,1,0,3,68,70,1
13,13,13,3,0,0,0,3,70,69,1
14,14,14,3,27,0,0,0,70,69,1
15,15,15,0,1,1,0,1,67,70,1
16,16,16,1,1,1,0,15,68,70,1
17,17,17,1,1,1,0,0,68,70,1
18,18,18,1,1,1,0,1,68,70,1
19,19,19,0,1,1,0,3,69,70,1
20,20,20,1,1,1,0,0,68,70,1
21,21,21,0,1,1,0,3,67,70,1
22,22,22,1,1,0,0,1,68,69,1
23,23,23,0,1,1,0,3,67,70,1
24,24,24,0,2,1,0,2,67,70,1
25,25,25,3,27,0,0,2,70,69,1
26,26,26,2,3,1,0,17,69,70,1
27,27,27,3,27,0,0,7,70,69,1
28,28,28,3,27,0,0,4,70,69,1
29,29,29,1,2,0,0,2,68,69,1
30,30,30,3,27,0,0,1,70,69,1
31,31,31,0,2,1,0,5,68,70,1
32,32,32,0,4,1,0,0,69,70,1
33,33,33,3,27,0,0,0,70,69,1
34,34,34,1,3,1,0,0,69,70,1
35,35,35,1,1,1,0,2,68,70,1
36,36,36,3,20,0,0,21,70,69,1
37,37,37,3,20,0,0,15,70,69,1
38,38,38,2,15,1,0,9,69,70,1
39,39,39,2,26,2,2,21,69,70,1
40,40,40,2,20,1,0,1,69,70,1
41,41,41,1,12,0,0,12,68,69,1
42,42,42,0,7,1,0,12,68,70,1
43,43,43,2,20,1,0,4,69,70,1
44,44,44,3,27,0,0,3,70,69,1
45,45,45,0,0,1,0,4,69,70,1
46,46,46,3,15,0,0,5,70,69,1
47,47,47,3,14,0,0,8,70,69,1
48,48,48,3,14,0,0,8,70,69,1
49,49,49,0,2,1,0,1,67,70,1
50,50,50,0,4,1,0,1,68,70,1
51,51,51,0,4,1,0,1,68,70,1
52,52,52,3,27,0,0,4,70,69,1
53,53,53,2,1,1,0,4,69,70,1
54,54,54,3,15,0,0,13,70,69,1
55,55,55,3,27,0,0,34,70,69,1
56,56,56,0,4,1,0,7,68,70,1
57,57,57,0,9,1,0,0,68,70,1
58,58,58,3,15,0,0,4,70,69,1
59,59,59,0,4,1,0,4,68,70,1
60,60,60,0,0,1,0,1,69,70,1
61,61,61,0,4,1,0,4,68,70,1
62,62,62,3,15,0,0,15,70,69,1
63,63,63,2,1,1,0,9,69,70,1
64,64,64,3,21,0,0,3,70,69,1
