,Unnamed: 0,id,energy,location,vehicle_status,remain_trip_time,destination,dispatched_charging_time,dispatched_serving_time,update_status
0,0,0,3,1,1,0,0,54,55,1
1,1,1,0,32,0,0,0,55,54,1
2,2,2,11,1,1,0,0,54,55,1
3,3,3,0,1,1,0,5,53,55,1
4,4,4,1,1,1,0,5,53,55,1
5,5,5,2,1,1,0,1,54,55,1
6,6,6,2,0,1,0,3,53,55,1
7,7,7,13,3,1,0,0,54,55,1
8,8,8,13,1,1,0,0,54,55,1
9,9,9,0,3,1,0,3,52,55,1
10,10,10,1,1,1,0,3,53,55,1
11,11,11,8,26,2,14,8,53,55,1
12,12,12,5,1,1,0,3,53,55,1
13,13,13,2,1,1,0,4,54,55,1
14,14,14,13,1,1,0,0,54,55,1
15,15,15,6,18,2,10,3,54,55,1
16,16,16,2,1,1,0,0,54,55,1
17,17,17,1,0,0,0,0,53,54,1
18,18,18,0,1,1,0,1,53,55,1
19,19,19,2,1,1,0,3,54,55,1
20,20,20,2,2,1,0,0,54,55,1
21,21,21,11,26,2,14,3,53,55,1
22,22,22,2,4,1,0,0,54,55,1
23,23,23,2,4,1,0,3,54,55,1
24,24,24,0,32,0,0,2,55,54,1
25,25,25,0,1,1,0,2,53,55,1
26,26,26,4,1,1,0,1,54,55,1
27,27,27,12,2,1,0,2,54,55,1
28,28,28,3,5,0,0,4,55,54,1
29,29,29,2,1,1,0,9,54,55,1
30,30,30,2,4,1,0,1,54,55,1
31,31,31,5,2,1,0,5,53,55,1
32,32,32,1,2,1,0,2,54,55,1
33,33,33,2,1,1,0,1,52,55,1
34,34,34,6,1,1,0,1,54,55,1
35,35,35,2,2,1,0,10,54,55,1
36,36,36,2,4,1,0,21,54,55,1
37,37,37,4,1,0,0,1,53,54,1
38,38,38,5,9,0,0,9,51,54,1
39,39,39,2,26,2,33,4,54,55,1
40,40,40,2,0,1,0,2,54,55,1
41,41,41,7,2,0,0,2,53,54,1
42,42,42,3,5,0,0,1,55,54,1
43,43,43,2,1,1,0,9,54,55,1
44,44,44,5,2,1,0,3,53,55,1
45,45,45,6,15,0,0,15,53,54,1
46,46,46,6,26,2,7,3,54,55,1
47,47,47,2,1,1,0,1,54,55,1
48,48,48,2,1,1,0,1,54,55,1
49,49,49,7,3,1,0,2,54,55,1
50,50,50,12,26,2,5,3,54,55,1
51,51,51,10,4,1,0,1,54,55,1
52,52,52,0,2,1,0,1,53,55,1
53,53,53,10,0,1,0,21,54,55,1
54,54,54,2,0,1,0,10,54,55,1
55,55,55,3,21,0,0,34,55,54,1
56,56,56,11,18,2,10,1,54,55,1
57,57,57,8,28,2,79,14,53,55,1
58,58,58,0,32,0,0,1,55,54,1
59,59,59,3,5,0,0,1,55,54,1
60,60,60,7,11,2,16,9,54,55,1
61,61,61,3,11,0,0,2,55,54,1
62,62,62,2,4,1,0,15,52,55,1
63,63,63,2,6,1,0,9,54,55,1
64,64,64,12,0,0,0,0,54,54,1
65,65,65,10,18,2,7,2,54,55,1
66,66,66,10,0,1,0,10,54,55,1
67,67,67,2,3,1,0,9,54,55,1
68,68,68,4,33,2,1,11,54,55,1
69,69,69,5,33,2,41,14,54,55,1
70,70,70,2,1,1,0,1,54,55,1
71,71,71,3,5,1,0,1,52,55,1
72,72,72,2,1,1,0,1,54,55,1
73,73,73,2,18,2,3,6,54,55,1
74,74,74,0,32,0,0,1,55,54,1
75,75,75,3,5,0,0,2,55,54,1
76,76,76,6,3,1,0,34,53,55,1
77,77,77,6,4,1,0,1,53,55,1
78,78,78,7,7,1,0,9,53,55,1
79,79,79,9,6,1,0,7,53,55,1
80,80,80,7,14,0,0,14,52,54,1
81,81,81,6,1,1,0,2,51,55,1
82,82,82,5,26,2,32,7,53,55,1
83,83,83,2,1,1,0,10,53,55,1
84,84,84,7,3,1,0,0,54,55,1
85,85,85,9,26,2,14,14,54,54,1
86,86,86,8,1,1,0,15,53,55,1
87,87,87,3,3,0,0,9,55,54,1
88,88,88,2,1,1,0,1,54,55,1
89,89,89,13,11,2,10,4,54,55,1
90,90,90,2,9,1,0,3,54,55,1
91,91,91,13,9,1,0,9,54,55,1
92,92,92,8,2,1,0,4,54,55,1
93,93,93,8,3,1,0,0,52,55,1
94,94,94,2,2,1,0,1,54,55,1
95,95,95,2,18,2,15,3,54,55,1
96,96,96,13,3,1,0,9,53,55,1
97,97,97,13,2,1,0,10,54,55,1
98,98,98,13,7,1,0,34,54,55,1
99,99,99,13,0,1,0,2,54,55,1
100,100,100,11,4,1,0,4,54,55,1
101,101,101,2,10,1,0,0,54,55,1
102,102,102,13,3,1,0,9,54,55,1
103,103,103,2,11,1,0,7,54,55,1
104,104,104,10,26,2,39,8,54,55,1
105,105,105,0,32,0,0,1,55,54,1
106,106,106,2,4,1,0,2,54,55,1
107,107,107,0,3,1,0,11,50,55,1
108,108,108,7,18,2,7,9,53,55,1
109,109,109,2,4,1,0,4,54,55,1
110,110,110,13,18,2,10,9,53,55,1
111,111,111,12,18,2,3,10,54,55,1
112,112,112,6,4,1,0,4,54,55,1
113,113,113,3,24,0,0,9,55,54,1
114,114,114,2,4,1,0,11,53,55,1
115,115,115,8,9,0,0,9,54,54,1
116,116,116,7,33,2,1,4,54,55,1
117,117,117,1,3,0,0,3,50,54,1
118,118,118,0,32,0,0,2,55,54,1
119,119,119,7,1,0,0,1,53,54,1
120,120,120,3,18,0,0,2,55,54,1
121,121,121,7,1,0,0,1,53,54,1
122,122,122,3,7,0,0,7,53,54,1
123,123,123,11,26,2,36,1,53,55,1
124,124,124,3,3,0,0,12,55,54,1
125,125,125,7,26,2,21,1,54,55,1
126,126,126,10,4,1,0,1,54,55,1
127,127,127,9,4,1,0,4,54,55,1
128,128,128,2,13,1,0,13,54,55,1
129,129,129,1,1,1,0,34,53,55,1
130,130,130,11,2,1,0,24,54,55,1
131,131,131,7,2,0,0,2,53,54,1
132,132,132,1,7,1,0,4,53,55,1
133,133,133,3,15,0,0,4,55,54,1
134,134,134,4,18,2,6,2,53,54,1
135,135,135,3,15,0,0,4,55,54,1
136,136,136,4,26,2,19,14,52,54,1
137,137,137,6,26,2,11,14,54,55,1
138,138,138,5,18,2,6,10,53,55,1
139,139,139,9,26,2,6,17,54,54,1
140,140,140,1,21,1,0,0,52,55,1
141,141,141,3,2,0,0,2,53,54,1
142,142,142,2,26,2,34,14,52,55,1
143,143,143,3,4,1,0,4,53,55,1
144,144,144,11,28,2,3,16,50,54,1
145,145,145,2,2,1,0,15,54,55,1
146,146,146,2,2,1,0,7,54,55,1
147,147,147,1,7,1,0,9,52,55,1
148,148,148,3,0,1,0,24,53,55,1
149,149,149,13,5,1,0,1,54,55,1
150,150,150,9,26,2,2,17,53,55,1
151,151,151,11,2,1,0,1,54,55,1
152,152,152,2,26,2,6,3,54,55,1
153,153,153,1,4,1,0,2,52,55,1
154,154,154,0,6,1,0,22,54,55,1
155,155,155,5,5,0,0,5,53,54,1
156,156,156,3,24,0,0,9,55,54,1
157,157,157,3,4,1,0,4,50,55,1
158,158,158,7,3,1,0,3,53,55,1
159,159,159,1,10,1,0,10,50,55,1
160,160,160,8,18,2,1,2,54,55,1
161,161,161,9,28,2,17,16,54,54,1
162,162,162,3,15,0,0,4,55,54,1
163,163,163,11,9,0,0,9,54,54,1
164,164,164,3,14,0,0,14,55,54,1
165,165,165,3,34,0,0,3,55,54,1
166,166,166,8,4,0,0,4,54,54,1
167,167,167,1,7,1,0,2,50,55,1
168,168,168,12,10,1,0,3,54,55,1
169,169,169,1,26,2,11,3,53,55,1
170,170,170,8,10,0,0,10,51,54,1
171,171,171,0,4,0,0,4,52,54,1
172,172,172,2,4,1,0,9,54,55,1
173,173,173,11,3,1,0,10,54,55,1
174,174,174,0,6,1,0,12,53,55,1
175,175,175,11,4,1,0,35,54,55,1
176,176,176,4,26,2,34,2,53,55,1
177,177,177,3,9,0,0,11,55,54,1
178,178,178,2,11,0,0,11,53,54,1
179,179,179,9,15,0,0,15,54,54,1
180,180,180,11,3,1,0,17,53,55,1
181,181,181,0,7,0,0,7,53,54,1
182,182,182,5,18,2,1,4,53,54,1
183,183,183,4,26,2,6,12,53,54,1
184,184,184,9,14,0,0,14,54,54,1
185,185,185,11,34,0,0,34,53,54,1
186,186,186,2,4,1,0,23,54,55,1
187,187,187,11,33,2,3,4,54,55,1
188,188,188,3,13,0,0,13,53,54,1
189,189,189,0,7,1,0,3,50,55,1
190,190,190,11,26,2,21,9,54,55,1
191,191,191,9,7,1,0,4,54,55,1
192,192,192,3,8,1,0,14,52,55,1
193,193,193,13,7,1,0,2,54,55,1
194,194,194,1,24,0,0,24,52,54,1
195,195,195,2,11,2,15,9,54,55,1
196,196,196,2,26,2,31,14,54,55,1
197,197,197,12,1,0,0,1,54,54,1
198,198,198,13,3,1,0,9,54,55,1
199,199,199,4,12,1,0,14,52,55,1
200,200,200,12,13,1,0,3,54,55,1
201,201,201,11,26,2,41,4,54,55,1
202,202,202,13,4,1,0,9,54,55,1
203,203,203,6,26,2,28,14,52,55,1
204,204,204,7,33,2,50,8,54,55,1
205,205,205,6,26,2,28,7,51,55,1
206,206,206,7,26,2,21,14,54,54,1
207,207,207,7,10,1,0,5,54,55,1
208,208,208,0,32,0,0,10,55,54,1
209,209,209,5,6,1,0,11,52,55,1
210,210,210,2,7,1,0,7,54,55,1
211,211,211,2,33,2,11,10,54,55,1
212,212,212,6,9,1,0,12,53,55,1
213,213,213,3,9,1,0,9,50,55,1
214,214,214,1,7,1,0,9,53,55,1
215,215,215,10,8,1,0,14,54,55,1
216,216,216,0,10,1,0,3,51,53,1
217,217,217,3,26,2,1,3,53,55,1
218,218,218,3,34,0,0,14,55,54,1
219,219,219,12,25,1,0,14,54,55,1
220,220,220,6,26,2,36,14,54,55,1
221,221,221,3,33,2,0,11,54,55,1
222,222,222,2,4,0,0,4,52,54,1
223,223,223,2,33,2,3,13,54,55,1
224,224,224,11,3,1,0,12,54,55,1
225,225,225,1,33,2,0,18,54,55,1
226,226,226,3,14,0,0,14,51,54,1
227,227,227,12,18,2,1,21,54,55,1
228,228,228,8,1,1,0,4,53,55,1
229,229,229,7,7,1,0,11,49,55,1
230,230,230,3,15,0,0,6,55,54,1
231,231,231,2,26,2,17,9,53,55,1
