,Unnamed: 0,id,energy,location,vehicle_status,remain_trip_time,destination,dispatched_charging_time,dispatched_serving_time,update_status
0,0,0,13,0,1,0,0,50,50,1
1,1,1,5,0,1,0,0,49,50,1
2,2,2,4,1,1,0,0,49,50,1
3,3,3,0,0,1,0,5,47,50,1
4,4,4,3,13,0,0,5,50,50,1
5,5,5,10,0,1,0,3,50,50,1
6,6,6,4,1,1,0,4,49,50,1
7,7,7,13,0,1,0,1,50,50,1
8,8,8,14,1,0,0,1,50,50,1
9,9,9,6,2,0,0,2,49,50,1
10,10,10,13,1,1,0,3,50,50,1
11,11,11,3,30,0,0,4,50,50,1
12,12,12,13,18,2,10,1,50,50,1
13,13,13,3,30,0,0,4,50,50,1
14,14,14,6,3,0,0,3,48,50,1
15,15,15,13,33,2,2,0,50,50,1
16,16,16,3,2,1,0,0,49,50,1
17,17,17,3,1,1,0,2,48,50,1
18,18,18,4,17,0,0,17,48,50,1
19,19,19,3,30,0,0,3,50,50,1
20,20,20,13,1,1,0,0,50,50,1
21,21,21,3,30,0,0,20,50,50,1
22,22,22,3,30,0,0,0,50,50,1
23,23,23,7,26,2,7,2,49,50,1
24,24,24,8,1,1,0,2,49,50,1
25,25,25,3,5,0,0,2,50,50,1
26,26,26,0,0,1,0,3,49,50,1
27,27,27,3,30,0,0,1,50,50,1
28,28,28,3,5,0,0,2,50,50,1
29,29,29,3,30,0,0,4,50,50,1
30,30,30,3,30,0,0,1,50,50,1
31,31,31,4,4,0,0,4,49,50,1
32,32,32,9,1,0,0,1,49,50,1
33,33,33,3,26,2,7,3,49,50,1
34,34,34,0,0,1,0,8,47,50,1
35,35,35,13,0,1,0,3,50,50,1
36,36,36,3,5,0,0,21,50,50,1
37,37,37,14,0,0,0,7,50,50,1
38,38,38,1,1,1,0,3,49,50,1
39,39,39,3,5,0,0,3,50,50,1
40,40,40,1,1,1,0,3,49,50,1
41,41,41,8,1,1,0,1,50,50,1
42,42,42,4,18,2,10,3,49,50,1
43,43,43,3,5,0,0,9,50,50,1
44,44,44,3,29,0,0,3,50,50,1
45,45,45,2,1,0,0,1,47,50,1
46,46,46,10,26,2,14,8,50,50,1
47,47,47,11,1,1,0,1,50,50,1
48,48,48,0,1,1,0,4,49,50,1
49,49,49,4,1,1,0,10,49,50,1
50,50,50,0,7,1,0,2,48,50,1
51,51,51,0,7,1,0,1,48,50,1
52,52,52,0,5,1,0,1,49,50,1
53,53,53,6,2,1,0,2,49,50,1
54,54,54,10,2,1,0,2,50,50,1
55,55,55,14,14,0,0,8,50,50,1
56,56,56,3,21,0,0,3,50,50,1
57,57,57,8,18,2,16,3,49,50,1
58,58,58,7,3,0,0,3,49,50,1
59,59,59,9,0,1,0,3,50,50,1
60,60,60,3,18,2,7,9,49,50,1
61,61,61,3,33,0,0,4,50,50,1
62,62,62,3,14,0,0,8,50,50,1
63,63,63,4,14,0,0,8,50,50,1
64,64,64,3,1,1,0,9,48,50,1
65,65,65,3,18,2,16,1,48,50,1
66,66,66,4,8,0,0,8,49,50,1
67,67,67,3,21,0,0,9,50,50,1
68,68,68,3,7,0,0,7,48,50,1
69,69,69,10,33,2,54,16,49,50,1
70,70,70,13,2,1,0,2,50,50,1
71,71,71,12,18,2,15,3,50,50,1
72,72,72,3,1,0,0,1,49,50,1
73,73,73,3,1,1,0,1,48,50,1
74,74,74,9,3,1,0,0,50,50,1
75,75,75,13,18,2,10,1,50,50,1
76,76,76,3,24,0,0,3,50,50,1
77,77,77,5,2,0,0,2,49,50,1
78,78,78,11,4,1,0,14,50,50,1
79,79,79,8,18,2,7,2,50,50,1
80,80,80,6,1,1,0,1,49,50,1
81,81,81,0,0,1,0,4,47,50,1
82,82,82,13,1,1,0,2,50,50,1
83,83,83,6,3,1,0,3,49,50,1
84,84,84,2,3,1,0,0,49,50,1
85,85,85,12,33,2,2,4,50,50,1
86,86,86,14,1,0,0,1,47,50,1
87,87,87,13,3,1,0,12,50,50,1
88,88,88,9,9,0,0,9,49,50,1
89,89,89,0,1,1,0,1,47,49,1
90,90,90,11,2,1,0,7,50,50,1
91,91,91,12,1,1,0,2,50,50,1
92,92,92,7,3,1,0,9,49,50,1
93,93,93,13,18,2,4,1,50,50,1
94,94,94,11,11,0,0,11,49,50,1
95,95,95,14,22,0,0,3,50,49,1
96,96,96,11,2,1,0,4,50,50,1
97,97,97,11,2,1,0,4,48,50,1
98,98,98,0,2,1,0,4,40,49,1
99,99,99,14,5,0,0,2,50,49,1
100,100,100,8,3,1,0,3,49,50,1
101,101,101,11,3,1,0,0,50,50,1
102,102,102,0,18,1,0,4,46,50,1
103,103,103,3,30,0,0,4,50,50,1
104,104,104,14,22,0,0,9,50,49,1
105,105,105,5,1,1,0,1,46,50,1
106,106,106,3,10,0,0,9,50,50,1
107,107,107,14,4,0,0,3,50,50,1
108,108,108,11,26,2,39,8,50,50,1
109,109,109,3,21,0,0,3,50,50,1
110,110,110,8,26,2,19,8,49,50,1
111,111,111,0,13,1,0,4,49,50,1
112,112,112,5,31,0,0,31,49,50,1
113,113,113,0,1,1,0,1,49,50,1
114,114,114,14,4,0,0,11,50,49,1
115,115,115,3,11,0,0,1,50,50,1
116,116,116,13,33,2,1,4,50,50,1
117,117,117,12,15,2,10,28,50,50,1
118,118,118,3,11,0,0,1,50,50,1
119,119,119,4,1,0,0,1,49,50,1
120,120,120,8,10,0,0,10,48,50,1
121,121,121,13,18,2,10,9,47,50,1
122,122,122,7,2,0,0,2,49,50,1
123,123,123,7,4,0,0,4,49,50,1
124,124,124,1,18,2,1,22,49,50,1
125,125,125,4,9,0,0,9,49,50,1
126,126,126,1,18,2,6,1,49,50,1
127,127,127,0,3,1,0,7,47,50,1
128,128,128,0,13,1,0,17,49,50,1
129,129,129,13,7,1,0,9,47,50,1
130,130,130,14,14,0,0,14,50,50,1
131,131,131,6,14,0,0,14,49,50,1
132,132,132,3,28,2,46,2,48,50,1
133,133,133,2,0,1,0,21,48,50,1
134,134,134,14,14,0,0,14,50,49,1
135,135,135,11,22,0,0,22,49,50,1
136,136,136,3,21,0,0,3,50,50,1
137,137,137,6,1,1,0,1,49,50,1
138,138,138,2,7,1,0,21,48,50,1
139,139,139,0,21,1,0,7,47,50,1
140,140,140,3,21,0,0,3,50,50,1
141,141,141,6,18,2,14,2,48,50,1
142,142,142,3,29,0,0,4,50,50,1
143,143,143,8,11,0,0,11,49,50,1
144,144,144,12,5,1,0,11,50,50,1
145,145,145,14,26,0,0,26,50,50,1
146,146,146,12,4,1,0,2,50,50,1
147,147,147,3,30,0,0,4,50,50,1
148,148,148,12,6,1,0,9,50,50,1
149,149,149,10,3,1,0,26,48,50,1
150,150,150,9,1,1,0,20,49,50,1
151,151,151,1,1,1,0,15,48,50,1
152,152,152,2,14,0,0,14,49,50,1
153,153,153,3,30,0,0,1,50,50,1
154,154,154,0,10,1,0,22,49,50,1
155,155,155,11,4,0,0,4,50,50,1
156,156,156,0,17,0,0,17,43,50,1
157,157,157,9,8,1,0,13,50,50,1
158,158,158,3,26,2,1,14,49,50,1
159,159,159,13,1,1,0,4,50,50,1
160,160,160,0,2,0,0,2,47,50,1
161,161,161,0,4,0,0,4,50,50,1
162,162,162,7,26,2,16,14,48,50,1
163,163,163,0,0,1,0,21,47,50,1
164,164,164,10,6,0,0,6,50,50,1
165,165,165,3,34,0,0,12,50,50,1
166,166,166,14,3,0,0,3,49,50,1
167,167,167,14,14,0,0,14,50,50,1
168,168,168,4,18,2,3,2,49,50,1
169,169,169,12,26,2,2,12,47,50,1
170,170,170,0,2,1,0,4,47,50,1
171,171,171,7,1,1,0,0,49,50,1
172,172,172,3,30,0,0,30,49,50,1
173,173,173,5,1,0,0,1,48,50,1
174,174,174,14,11,0,0,7,50,50,1
175,175,175,0,4,0,0,4,50,50,1
176,176,176,4,2,1,0,4,49,50,1
177,177,177,7,2,0,0,2,49,50,1
178,178,178,8,26,2,36,1,47,50,1
179,179,179,0,1,1,0,4,47,49,1
180,180,180,10,2,1,0,20,50,50,1
181,181,181,8,11,2,26,12,49,50,1
182,182,182,4,0,1,0,6,50,50,1
183,183,183,13,7,1,0,2,50,50,1
184,184,184,0,1,1,0,2,48,50,1
185,185,185,11,7,0,0,7,50,50,1
186,186,186,3,33,2,41,14,44,50,1
187,187,187,11,18,2,15,3,50,50,1
188,188,188,9,3,1,0,9,50,50,1
189,189,189,6,33,2,3,4,50,50,1
190,190,190,0,2,1,0,4,48,50,1
