,Unnamed: 0,id,energy,location,vehicle_status,remain_trip_time,destination,dispatched_charging_time,dispatched_serving_time,update_status
0,0,0,2,0,1,0,0,57,58,1
1,1,1,2,2,1,0,0,57,58,1
2,2,2,1,18,2,15,5,54,58,1
3,3,3,3,15,0,0,5,58,57,1
4,4,4,2,1,1,0,5,57,58,1
5,5,5,3,30,0,0,1,58,56,1
6,6,6,3,13,0,0,3,58,57,1
7,7,7,8,2,0,0,2,54,57,1
8,8,8,7,0,1,0,3,54,58,1
9,9,9,3,30,0,0,3,58,57,1
10,10,10,0,1,1,0,3,57,58,1
11,11,11,3,2,0,0,2,53,57,1
12,12,12,3,27,0,0,3,58,57,1
13,13,13,2,33,2,7,0,57,58,1
14,14,14,4,1,1,0,0,54,58,1
15,15,15,2,8,0,0,8,54,57,1
16,16,16,2,1,1,0,0,57,58,1
17,17,17,0,1,1,0,0,57,58,1
18,18,18,3,5,0,0,1,58,57,1
19,19,19,0,1,1,0,3,57,58,1
20,20,20,3,5,0,0,0,58,57,1
21,21,21,6,1,1,0,3,53,58,1
22,22,22,3,5,0,0,0,58,57,1
23,23,23,3,5,0,0,3,58,57,1
24,24,24,2,6,1,0,2,57,58,1
25,25,25,3,5,0,0,2,58,57,1
26,26,26,3,5,0,0,1,58,57,1
27,27,27,7,26,2,14,8,54,58,1
28,28,28,3,5,0,0,4,58,57,1
29,29,29,2,26,2,8,9,57,58,1
30,30,30,3,5,0,0,1,58,57,1
31,31,31,2,13,1,0,5,57,58,1
32,32,32,2,26,2,23,14,57,58,1
33,33,33,2,1,1,0,1,57,58,1
34,34,34,0,1,1,0,1,57,58,1
35,35,35,2,1,1,0,10,57,58,1
36,36,36,2,1,1,0,21,57,58,1
37,37,37,0,1,1,0,1,53,58,1
38,38,38,0,4,1,0,9,51,58,1
39,39,39,3,30,0,0,4,58,55,1
40,40,40,3,30,0,0,2,58,57,1
41,41,41,0,4,1,0,2,53,58,1
42,42,42,0,1,1,0,1,57,58,1
43,43,43,2,1,1,0,9,57,58,1
44,44,44,3,5,0,0,3,58,57,1
45,45,45,0,1,1,0,15,53,58,1
46,46,46,1,1,0,0,1,54,57,1
47,47,47,0,1,1,0,1,57,58,1
48,48,48,3,24,0,0,10,58,56,1
49,49,49,2,1,1,0,1,54,58,1
50,50,50,3,2,1,0,3,54,58,1
51,51,51,1,0,1,0,1,54,58,1
52,52,52,1,2,1,0,1,57,58,1
53,53,53,4,4,1,0,21,54,58,1
54,54,54,3,30,0,0,10,58,57,1
55,55,55,0,3,1,0,34,55,58,1
56,56,56,8,9,0,0,9,54,57,1
57,57,57,5,26,2,19,14,53,55,1
58,58,58,2,0,1,0,1,57,58,1
59,59,59,0,1,1,0,1,57,58,1
60,60,60,2,18,2,10,1,54,58,1
61,61,61,0,4,0,0,4,55,57,1
62,62,62,2,1,1,0,15,57,58,1
63,63,63,3,30,0,0,9,58,57,1
