,Unnamed: 0,id,energy,location,vehicle_status,remain_trip_time,destination,dispatched_charging_time,dispatched_serving_time,update_status
0,0,0,0,2,1,0,2,45,47,1
1,1,1,6,0,1,0,0,46,47,1
2,2,2,9,33,2,2,0,46,47,1
3,3,3,14,7,0,0,5,47,47,1
4,4,4,0,2,1,0,5,46,47,1
5,5,5,2,1,1,0,3,46,47,1
6,6,6,6,1,1,0,3,46,47,1
7,7,7,13,1,1,0,1,47,47,1
8,8,8,3,15,0,0,1,47,47,1
9,9,9,8,1,1,0,0,47,47,1
10,10,10,3,20,0,0,3,47,47,1
11,11,11,3,33,0,0,4,47,47,1
12,12,12,3,21,0,0,3,47,47,1
13,13,13,14,21,0,0,3,47,46,1
14,14,14,1,1,1,0,7,46,47,1
15,15,15,13,1,1,0,1,47,47,1
16,16,16,6,33,2,2,4,46,47,1
17,17,17,1,26,2,7,3,45,47,1
18,18,18,3,3,0,0,3,47,47,1
19,19,19,3,15,0,0,3,47,47,1
20,20,20,3,15,0,0,0,47,47,1
21,21,21,0,20,1,0,20,45,47,1
22,22,22,3,33,0,0,3,47,47,1
23,23,23,3,30,0,0,2,47,47,1
24,24,24,3,30,0,0,1,47,47,1
25,25,25,0,1,1,0,3,46,47,1
26,26,26,12,18,2,10,3,47,47,1
27,27,27,3,23,0,0,0,47,47,1
28,28,28,14,5,0,0,5,47,47,1
29,29,29,2,4,0,0,4,45,47,1
30,30,30,3,3,0,0,3,47,47,1
31,31,31,8,3,0,0,3,46,47,1
32,32,32,3,23,0,0,11,47,47,1
33,33,33,5,3,0,0,3,46,47,1
34,34,34,14,4,0,0,1,47,47,1
35,35,35,0,1,1,0,4,46,47,1
36,36,36,1,1,1,0,21,46,47,1
37,37,37,5,7,0,0,7,45,47,1
38,38,38,11,1,1,0,4,47,47,1
39,39,39,6,0,1,0,3,46,47,1
40,40,40,3,30,0,0,3,47,47,1
41,41,41,5,1,1,0,1,46,47,1
42,42,42,13,1,1,0,3,47,47,1
43,43,43,9,1,1,0,1,47,47,1
44,44,44,13,0,1,0,2,47,47,1
45,45,45,13,0,1,0,3,47,47,1
46,46,46,13,9,0,0,9,46,47,1
47,47,47,3,0,0,0,1,47,47,1
48,48,48,3,30,0,0,4,47,47,1
49,49,49,3,33,0,0,2,47,47,1
50,50,50,3,30,0,0,3,47,47,1
51,51,51,0,3,1,0,3,42,47,1
52,52,52,3,30,0,0,11,47,47,1
53,53,53,3,0,0,0,10,47,47,1
54,54,54,3,30,0,0,2,47,47,1
55,55,55,13,1,1,0,3,47,47,1
56,56,56,3,29,0,0,6,47,47,1
57,57,57,3,33,0,0,2,47,47,1
58,58,58,3,27,0,0,6,47,47,1
