,Unnamed: 0,id,energy,location,vehicle_status,remain_trip_time,destination,dispatched_charging_time,dispatched_serving_time,update_status
0,0,0,4,0,1,0,1,43,44,1
1,1,1,6,2,0,0,2,43,44,1
2,2,2,12,1,1,0,2,44,44,1
3,3,3,3,5,0,0,5,43,44,1
4,4,4,5,0,1,0,4,43,44,1
5,5,5,14,1,0,0,3,44,44,1
6,6,6,1,1,1,0,3,43,44,1
7,7,7,0,1,1,0,1,43,44,1
8,8,8,10,1,1,0,1,44,44,1
9,9,9,3,30,0,0,0,44,44,1
10,10,10,14,13,0,0,3,44,44,1
11,11,11,1,1,1,0,4,43,44,1
12,12,12,0,3,1,0,3,43,44,1
13,13,13,13,0,1,0,4,44,44,1
14,14,14,3,8,0,0,8,42,44,1
15,15,15,5,1,0,0,1,43,44,1
16,16,16,11,3,0,0,3,42,44,1
17,17,17,1,1,1,0,9,43,44,1
18,18,18,0,1,1,0,1,43,44,1
19,19,19,14,4,0,0,0,44,44,1
20,20,20,3,15,0,0,3,44,44,1
21,21,21,3,15,0,0,0,44,44,1
22,22,22,3,0,1,0,3,43,44,1
23,23,23,3,30,0,0,2,44,44,1
24,24,24,0,2,1,0,1,43,44,1
25,25,25,9,18,2,10,3,44,44,1
26,26,26,3,30,0,0,2,44,44,1
27,27,27,0,2,1,0,0,43,44,1
28,28,28,0,1,1,0,1,43,44,1
29,29,29,3,13,0,0,1,44,44,1
30,30,30,3,30,0,0,1,44,44,1
31,31,31,4,7,0,0,7,41,44,1
32,32,32,13,0,1,0,11,44,44,1
33,33,33,3,15,0,0,1,44,44,1
34,34,34,4,1,1,0,1,43,44,1
35,35,35,3,15,0,0,4,44,44,1
36,36,36,3,5,0,0,21,44,44,1
37,37,37,4,26,2,2,3,43,44,1
38,38,38,2,1,1,0,4,42,44,1
39,39,39,6,14,0,0,14,42,44,1
40,40,40,9,1,1,0,4,43,44,1
41,41,41,3,5,0,0,1,44,44,1
42,42,42,3,26,2,7,3,43,44,1
43,43,43,0,1,1,0,2,43,44,1
44,44,44,3,33,0,0,2,44,44,1
45,45,45,1,1,1,0,3,42,44,1
46,46,46,3,21,0,0,3,44,44,1
47,47,47,14,1,0,0,1,41,44,1
48,48,48,3,0,0,0,1,44,44,1
49,49,49,10,1,1,0,2,42,44,1
50,50,50,9,4,0,0,4,43,44,1
51,51,51,3,18,2,10,1,42,44,1
52,52,52,10,1,1,0,11,44,44,1
53,53,53,3,33,0,0,2,44,44,1
54,54,54,10,2,1,0,2,44,44,1
55,55,55,0,1,1,0,2,42,44,1
56,56,56,2,2,1,0,6,42,44,1
57,57,57,3,33,0,0,6,44,44,1
58,58,58,3,1,1,0,6,43,44,1
59,59,59,10,6,0,0,6,43,44,1
60,60,60,2,1,1,0,9,43,44,1
61,61,61,0,4,1,0,2,43,44,1
62,62,62,3,33,0,0,2,44,44,1
63,63,63,10,1,1,0,4,44,44,1
64,64,64,3,5,0,0,5,44,44,1
65,65,65,10,8,0,0,8,43,44,1
66,66,66,3,9,0,0,9,43,44,1
67,67,67,3,24,0,0,9,44,44,1
68,68,68,2,2,0,0,2,42,44,1
69,69,69,8,8,0,0,8,43,44,1
70,70,70,2,2,1,0,3,43,44,1
71,71,71,4,18,2,10,1,43,44,1
72,72,72,9,26,2,7,2,44,44,1
73,73,73,10,0,1,0,2,44,44,1
74,74,74,13,1,1,0,2,44,44,1
75,75,75,8,26,2,19,0,43,44,1
76,76,76,3,33,0,0,1,44,44,1
77,77,77,3,21,0,0,3,44,44,1
78,78,78,3,29,0,0,14,44,44,1
79,79,79,13,18,2,7,2,44,44,1
80,80,80,12,26,2,8,6,44,44,1
81,81,81,5,1,1,0,3,43,44,1
82,82,82,3,10,0,0,9,44,44,1
83,83,83,9,9,0,0,9,40,44,1
84,84,84,3,5,0,0,0,44,44,1
85,85,85,14,2,0,0,2,44,44,1
86,86,86,3,2,0,0,2,42,44,1
87,87,87,3,33,0,0,4,44,44,1
88,88,88,8,11,0,0,11,43,44,1
89,89,89,5,10,0,0,10,43,44,1
90,90,90,13,1,1,0,2,44,44,1
91,91,91,3,29,0,0,4,44,44,1
92,92,92,3,21,0,0,1,44,44,1
93,93,93,0,2,1,0,1,43,44,1
94,94,94,10,2,1,0,1,44,44,1
95,95,95,2,33,2,1,11,42,44,1
96,96,96,8,26,2,1,9,43,44,1
97,97,97,10,1,1,0,2,44,44,1
98,98,98,11,2,1,0,1,40,44,1
99,99,99,0,13,1,0,2,41,44,1
100,100,100,0,0,1,0,6,43,44,1
101,101,101,10,2,1,0,3,44,44,1
102,102,102,3,21,0,0,9,44,44,1
103,103,103,14,1,0,0,1,41,44,1
104,104,104,7,13,0,0,0,44,44,1
105,105,105,3,5,0,0,9,44,44,1
106,106,106,9,9,0,0,9,43,44,1
107,107,107,1,18,2,16,1,41,44,1
108,108,108,2,9,0,0,9,40,44,1
109,109,109,3,5,0,0,2,44,44,1
110,110,110,13,2,1,0,3,44,44,1
111,111,111,10,17,0,0,17,43,44,1
112,112,112,13,26,2,36,1,44,44,1
113,113,113,1,26,2,1,12,41,44,1
114,114,114,12,26,2,3,8,40,44,1
115,115,115,8,26,2,14,8,44,44,1
116,116,116,10,26,2,12,8,44,44,1
117,117,117,11,10,0,0,10,39,44,1
118,118,118,0,3,1,0,5,43,44,1
119,119,119,0,3,1,0,0,42,44,1
120,120,120,9,3,1,0,3,44,44,1
121,121,121,8,2,1,0,11,44,44,1
122,122,122,5,1,0,0,1,42,44,1
123,123,123,3,15,0,0,4,44,44,1
124,124,124,11,13,0,0,13,44,44,1
125,125,125,3,22,0,0,3,44,44,1
126,126,126,10,18,2,15,3,44,44,1
127,127,127,13,3,1,0,14,44,44,1
128,128,128,0,1,0,0,1,42,44,1
129,129,129,0,12,1,0,2,42,44,1
130,130,130,14,22,0,0,22,44,43,1
131,131,131,8,0,1,0,9,43,44,1
132,132,132,9,26,2,8,7,40,44,1
133,133,133,3,15,0,0,5,44,44,1
134,134,134,9,4,1,0,7,44,44,1
135,135,135,14,22,0,0,3,44,43,1
136,136,136,5,3,1,0,0,42,44,1
137,137,137,4,11,0,0,11,40,44,1
138,138,138,13,11,0,0,11,43,44,1
139,139,139,8,5,0,0,5,43,44,1
140,140,140,6,4,0,0,4,43,44,1
141,141,141,6,14,0,0,14,43,44,1
142,142,142,0,13,1,0,4,40,44,1
143,143,143,0,1,1,0,11,40,44,1
144,144,144,13,28,2,39,15,44,44,1
145,145,145,8,26,2,21,14,43,44,1
146,146,146,14,22,0,0,21,44,43,1
147,147,147,0,2,1,0,12,43,44,1
148,148,148,14,22,0,0,14,44,43,1
149,149,149,14,2,0,0,2,41,44,1
150,150,150,0,1,1,0,6,41,44,1
151,151,151,1,4,1,0,2,43,44,1
152,152,152,6,3,1,0,15,44,44,1
153,153,153,6,6,1,0,3,43,44,1
154,154,154,3,15,0,0,4,44,44,1
155,155,155,3,15,0,0,4,44,44,1
156,156,156,9,26,2,1,14,43,44,1
