,Unnamed: 0,id,energy,location,vehicle_status,remain_trip_time,destination,dispatched_charging_time,dispatched_serving_time,update_status
0,0,0,13,0,1,0,0,52,52,1
1,1,1,5,0,1,0,0,51,52,1
2,2,2,14,2,0,0,0,52,52,1
3,3,3,4,1,1,0,5,51,52,1
4,4,4,3,15,0,0,5,52,52,1
5,5,5,13,0,1,0,1,52,52,1
6,6,6,3,1,1,0,4,51,52,1
7,7,7,10,1,1,0,1,52,52,1
8,8,8,14,4,0,0,1,52,52,1
9,9,9,14,2,0,0,2,52,51,1
10,10,10,0,0,1,0,3,50,52,1
11,11,11,4,0,1,0,3,51,52,1
12,12,12,3,8,0,0,8,50,52,1
13,13,13,14,4,0,0,4,52,52,1
14,14,14,7,0,0,0,0,52,52,1
15,15,15,14,1,0,0,0,52,52,1
16,16,16,3,15,0,0,0,52,52,1
17,17,17,4,1,1,0,3,51,52,1
18,18,18,1,1,1,0,17,51,52,1
19,19,19,3,15,0,0,3,52,52,1
20,20,20,3,15,0,0,0,52,52,1
21,21,21,3,30,0,0,20,52,52,1
22,22,22,3,5,0,0,0,52,52,1
23,23,23,14,14,0,0,8,52,51,1
24,24,24,13,3,1,0,3,52,52,1
25,25,25,2,1,1,0,2,51,52,1
26,26,26,10,1,0,0,1,51,52,1
27,27,27,3,5,0,0,2,52,52,1
28,28,28,13,0,1,0,2,52,52,1
29,29,29,3,29,0,0,4,52,52,1
30,30,30,13,0,1,0,1,52,52,1
31,31,31,0,8,0,0,8,51,52,1
32,32,32,12,2,0,0,2,52,52,1
33,33,33,3,0,0,0,9,52,52,1
34,34,34,7,18,2,10,3,51,52,1
35,35,35,3,26,2,7,7,50,52,1
36,36,36,3,15,0,0,21,52,52,1
37,37,37,0,2,1,0,7,50,52,1
38,38,38,4,8,0,0,8,51,52,1
39,39,39,3,15,0,0,3,52,52,1
40,40,40,4,26,2,7,3,51,52,1
41,41,41,3,21,0,0,14,52,52,1
42,42,42,3,10,0,0,9,52,52,1
43,43,43,3,15,0,0,9,52,52,1
44,44,44,3,5,0,0,3,52,52,1
45,45,45,5,1,1,0,1,51,52,1
46,46,46,3,15,0,0,1,52,52,1
47,47,47,10,1,1,0,1,52,52,1
48,48,48,7,14,0,0,14,51,52,1
49,49,49,3,14,0,0,14,52,52,1
50,50,50,5,26,2,7,2,51,52,1
51,51,51,6,1,1,0,1,51,52,1
52,52,52,1,1,1,0,1,51,52,1
53,53,53,3,5,0,0,2,52,52,1
54,54,54,10,1,1,0,2,52,52,1
55,55,55,9,1,1,0,0,50,52,1
56,56,56,10,1,1,0,3,52,52,1
57,57,57,3,5,0,0,7,52,52,1
58,58,58,3,33,0,0,3,52,52,1
59,59,59,3,21,0,0,3,52,52,1
60,60,60,8,1,1,0,1,52,52,1
61,61,61,8,1,1,0,4,52,52,1
62,62,62,14,6,0,0,1,52,51,1
63,63,63,3,1,1,0,1,50,52,1
64,64,64,9,3,1,0,9,51,52,1
65,65,65,2,2,1,0,4,48,52,1
66,66,66,4,10,0,0,10,49,52,1
67,67,67,3,22,0,0,9,52,52,1
68,68,68,10,2,1,0,7,52,52,1
69,69,69,2,15,0,0,15,49,52,1
70,70,70,1,9,0,0,9,50,52,1
71,71,71,13,2,1,0,2,52,52,1
72,72,72,9,2,0,0,2,51,52,1
73,73,73,8,1,0,0,1,52,52,1
74,74,74,9,2,1,0,1,52,52,1
75,75,75,14,15,0,0,1,52,52,1
76,76,76,3,18,2,16,4,51,52,1
77,77,77,3,5,0,0,2,52,52,1
78,78,78,3,15,0,0,0,52,52,1
79,79,79,14,5,0,0,2,52,51,1
80,80,80,14,6,0,0,2,52,52,1
81,81,81,7,1,1,0,4,51,52,1
82,82,82,0,8,1,0,8,50,52,1
83,83,83,3,27,0,0,2,52,51,1
84,84,84,4,2,1,0,0,51,52,1
85,85,85,1,4,0,0,4,50,52,1
86,86,86,0,3,1,0,11,47,52,1
87,87,87,14,14,0,0,12,52,52,1
88,88,88,13,3,1,0,9,52,52,1
89,89,89,4,26,2,14,8,51,52,1
90,90,90,3,4,1,0,20,50,52,1
91,91,91,4,9,0,0,9,50,52,1
92,92,92,13,3,1,0,9,52,52,1
93,93,93,12,4,0,0,4,52,52,1
94,94,94,3,5,0,0,1,52,52,1
95,95,95,3,3,0,0,14,52,52,1
96,96,96,3,5,0,0,4,52,52,1
