,id,energy,location,vehicle_status,remain_trip_time,destination,idle_driving_distance,dispatched_charging_time,dispatched_serving_time,update_status,decision
0,0,1,1,1,0,-1,436.96773919999976,46,48,1,1
1,1,1,1,1,0,-1,136.0794432,46,48,1,1
2,2,0,1,1,0,-1,203.25869919999997,45,48,1,1
3,3,0,0,1,0,0,199.905352,45,48,1,1
4,4,1,0,1,0,-1,281.8094896,46,48,1,1
5,5,2,1,1,0,4,235.4963576,47,48,1,1
6,6,1,2,1,0,0,378.3132976,46,48,1,1
7,7,2,1,1,0,-1,245.20272759999992,47,48,1,1
8,8,3,1,1,0,0,220.74234159999997,44,48,1,1
9,9,0,1,1,0,-1,224.8938824,45,48,1,1
10,10,1,2,1,0,3,286.7501612000001,46,48,1,1
11,11,1,2,1,0,0,371.4648232,46,48,1,1
12,12,1,26,2,5,3,449.85548559999995,46,48,1,1
13,13,2,1,1,0,2,592.2275699999998,47,48,1,1
14,14,0,1,1,0,3,269.6032879999991,45,48,1,1
15,15,0,1,1,0,3,280.38590719999945,45,48,1,1
16,16,1,4,1,0,0,319.88603759999967,46,48,1,1
17,17,2,2,1,0,3,423.60116559999994,47,48,1,1
18,18,1,1,1,0,25,342.369232,46,48,1,1
19,19,2,18,2,15,3,682.284558,47,48,1,1
20,20,1,1,1,0,3,340.77929439999997,46,48,1,1
21,21,1,1,1,0,4,315.410904800001,46,48,1,1
22,22,1,1,1,0,-1,243.80349799999996,46,48,1,1
23,23,2,4,1,0,1,362.7101583999994,47,48,1,1
24,24,1,0,0,0,0,292.2210344,46,47,1,1
25,25,2,5,1,0,3,271.98508079999993,47,48,1,1
26,26,3,15,0,0,9,327.83972879999976,48,47,1,1
27,27,0,15,0,0,15,364.84586559999997,45,46,1,1
28,28,2,18,2,33,8,288.9151696,47,48,1,1
29,29,2,0,1,0,11,355.927848,47,48,1,1
30,30,1,0,0,0,0,296.8099248,46,47,1,1
31,31,2,2,1,0,10,499.04052440000004,47,48,1,1
32,32,3,15,0,0,1,571.3640035999998,48,47,1,1
33,33,0,1,1,0,-1,206.6478528,45,48,1,1
34,34,2,33,2,9,13,242.04448080000003,47,48,1,1
35,35,2,18,2,21,17,365.8978732,47,48,1,1
36,36,1,6,1,0,1,343.41695839999915,46,48,1,1
37,37,3,20,0,0,3,267.9255580000001,48,47,1,1
38,38,3,23,0,0,7,309.18476119999906,48,47,1,1
39,39,1,3,1,0,-1,320.7852007999999,46,48,1,1
40,40,1,0,1,0,-1,376.09152159999996,46,48,1,1
