,id,energy,location,vehicle_status,remain_trip_time,destination,idle_driving_distance,dispatched_charging_time,dispatched_serving_time,update_status,decision
0,0,2,0,1,0,-1,368.7702247999997,42,43,1,1
1,1,2,1,1,0,-1,102.81051599999998,42,43,1,1
2,2,1,1,1,0,-1,151.61363839999996,41,43,1,1
3,3,1,1,1,0,0,181.19395039999998,41,43,1,1
4,4,2,1,1,0,-1,247.79824680000004,42,43,1,1
5,5,3,13,0,0,4,188.79836240000003,43,42,1,1
6,6,2,33,2,2,0,339.79917759999995,42,43,1,1
7,7,3,13,0,0,-1,205.05385639999994,43,42,1,1
8,8,0,1,1,0,-1,179.0401176,40,43,1,1
9,9,1,0,1,0,-1,179.7232192,41,43,1,1
10,10,2,1,1,0,3,224.41577800000007,42,43,1,1
11,11,2,1,1,0,0,304.9222984,42,43,1,1
12,12,2,1,1,0,3,369.1789959999999,42,43,1,1
13,13,3,15,0,0,2,476.09206919999986,43,42,1,1
14,14,1,1,1,0,3,233.20808399999942,41,43,1,1
15,15,1,3,0,0,3,197.43437679999943,41,42,1,1
16,16,2,26,2,4,0,252.33537359999968,42,43,1,1
17,17,3,30,0,0,3,307.24015119999996,43,42,1,1
18,18,2,1,1,0,25,281.10792879999997,42,43,1,1
19,19,3,20,0,0,4,561.9547044,43,42,1,1
20,20,2,1,1,0,8,288.90516159999993,42,43,1,1
21,21,2,1,1,0,4,251.061800000001,42,43,1,1
22,22,2,1,1,0,-1,199.42435639999997,42,43,1,1
23,23,3,23,0,0,1,338.8527543999997,43,41,1,1
24,24,2,0,1,0,1,239.92578720000003,42,43,1,1
25,25,3,23,0,0,3,239.07177119999992,43,42,1,1
26,26,0,1,1,0,9,278.2784447999997,40,43,1,1
27,27,1,28,2,11,16,277.59834559999996,41,42,1,1
28,28,3,23,0,0,0,236.9291696,43,42,1,1
29,29,3,23,0,0,-1,285.3260784,43,42,1,1
30,30,2,1,1,0,9,246.9972176,42,43,1,1
31,31,3,23,0,0,10,431.1412484,43,42,1,1
32,32,0,1,1,0,1,431.6604411999999,40,43,1,1
33,33,1,1,1,0,-1,178.5719656,41,43,1,1
34,34,3,0,0,0,3,201.60726800000003,43,42,1,1
35,35,3,21,0,0,3,312.6987924,43,42,1,1
36,36,2,18,2,10,1,312.5807535999991,42,43,1,1
37,37,0,1,1,0,3,180.42149960000003,40,43,1,1
38,38,0,1,1,0,4,251.41191319999908,40,43,1,1
39,39,2,2,1,0,-1,276.5463936,42,43,1,1
40,40,2,1,1,0,-1,267.6012432,42,43,1,1
41,41,1,1,1,0,23,281.19755599999996,41,43,1,1
42,42,2,33,2,2,0,502.27499879999993,42,43,1,1
43,43,3,21,0,0,7,369.47178560000003,43,42,1,1
44,44,2,1,1,0,1,345.9791175999999,42,43,1,1
45,45,2,1,1,0,3,289.4492631999998,42,43,1,1
46,46,2,1,1,0,4,214.5507256,42,43,1,1
47,47,2,1,1,0,5,591.254848,42,43,1,1
48,48,2,0,1,0,0,243.90797039999998,42,43,1,1
49,49,0,1,1,0,1,167.53403119999996,40,43,1,1
50,50,0,1,1,0,7,190.86028839999904,40,43,1,1
51,51,1,1,1,0,9,368.8868735999998,41,43,1,1
52,52,3,23,0,0,1,275.4051479999997,43,42,1,1
53,53,3,23,0,0,2,155.10782039999995,43,42,1,1
54,54,2,1,1,0,-1,120.0777632,42,43,1,1
55,55,3,22,0,0,10,191.09970199999975,43,42,1,1
56,56,1,1,1,0,1,356.5192096,41,43,1,1
57,57,1,1,1,0,21,205.61602800000003,41,43,1,1
58,58,2,1,1,0,0,359.5508551999999,42,43,1,1
59,59,0,1,1,0,3,215.89852520000005,40,43,1,1
60,60,1,2,0,0,2,322.4459728,41,42,1,1
61,61,0,2,1,0,1,193.1929864,40,43,1,1
62,62,1,2,1,0,3,328.973524,41,43,1,1
63,63,2,1,1,0,-1,162.8538456,42,43,1,1
64,64,2,3,1,0,9,309.4438016,42,43,1,1
65,65,1,2,1,0,4,285.91788479999997,41,43,1,1
66,66,1,3,1,0,3,259.91799039999995,41,43,1,1
67,67,3,23,0,0,1,216.8782528,43,42,1,1
68,68,2,2,1,0,-1,166.3530871999991,42,43,1,1
69,69,2,1,1,0,10,429.65594999999996,42,43,1,1
70,70,2,1,1,0,1,274.38966959999993,42,43,1,1
71,71,3,22,0,0,3,217.6045,43,42,1,1
72,72,2,2,1,0,15,255.93741960000202,42,43,1,1
73,73,1,2,1,0,-1,343.8831087999999,41,43,1,1
74,74,2,3,1,0,3,293.53586319999965,42,43,1,1
75,75,2,2,1,0,2,268.9218544,42,43,1,1
76,76,0,2,1,0,4,241.46112559999966,40,43,1,1
77,77,3,22,0,0,3,233.66433760000098,43,41,1,1
78,78,2,2,1,0,1,174.42904280000002,42,43,1,1
79,79,2,2,1,0,5,130.45372399999997,38,43,1,1
80,80,3,23,0,0,-1,363.63689919999996,43,42,1,1
81,81,1,2,1,0,2,752.6153888000001,41,43,1,1
82,82,1,4,1,0,4,332.32742719999993,41,43,1,1
83,83,2,0,1,0,1,419.5280207999999,42,43,1,1
84,84,2,7,1,0,3,258.94360040000004,42,43,1,1
85,85,3,23,0,0,0,372.617578,43,42,1,1
86,86,2,0,1,0,9,150.69267999999963,42,43,1,1
