,id,energy,location,vehicle_status,remain_trip_time,destination,idle_driving_distance,dispatched_charging_time,dispatched_serving_time,update_status,decision
0,0,4,0,1,0,-1,25.518398399999697,-1,21,1,1
1,1,8,1,1,0,-1,10.723460800000002,-1,21,1,1
2,2,6,1,1,0,-1,26.1009752,-1,21,1,1
3,3,7,1,1,0,-1,28.753984799999998,-1,21,1,1
4,4,8,1,1,0,-1,29.547952799999997,-1,21,1,1
5,5,9,1,1,0,4,24.2027912,-1,21,1,1
6,6,8,1,1,0,-1,45.460228,-1,21,1,1
7,7,5,1,1,0,-1,26.127051599999998,-1,21,1,1
8,8,6,2,1,0,-1,25.7153336,-1,21,1,1
9,9,11,2,0,0,-1,21.824223200000002,21,20,1,1
10,10,8,4,0,0,4,6.9318744,-1,20,1,1
11,11,12,4,1,0,-1,15.1245344,19,21,1,1
12,12,8,4,1,0,1,17.8810711999999,18,21,1,1
13,13,5,1,1,0,2,44.2914604,-1,21,1,1
14,14,6,1,1,0,-1,27.0769775999997,-1,21,1,1
15,15,7,1,1,0,-1,14.061573599999699,-1,21,1,1
16,16,8,0,1,0,13,39.2637192,-1,21,1,1
17,17,9,1,0,0,1,5.9459196,-1,20,1,1
18,18,8,2,1,0,25,37.7308272,-1,21,1,1
19,19,5,1,1,0,4,36.7881292,-1,21,1,1
20,20,8,26,2,6,8,19.262731199999998,-1,20,1,1
21,21,7,5,1,0,4,24.980968800001,-1,21,1,1
22,22,8,1,1,0,-1,23.224954,-1,21,1,1
23,23,9,8,0,0,8,4.10328,-1,19,1,1
24,24,4,7,1,0,15,31.9797856,-1,21,1,1
25,25,5,3,1,0,3,27.4940888,-1,21,1,1
26,26,6,9,0,0,9,2.0736575999997,-1,19,1,1
27,27,7,33,2,12,4,42.5626896,-1,21,1,1
28,28,9,2,1,0,-1,23.7273,-1,21,1,1
29,29,9,1,1,0,-1,37.3060432,-1,21,1,1
30,30,12,1,0,0,-1,33.784783999999995,21,19,1,1
31,31,5,15,1,0,-1,37.1579804,-1,21,1,1
32,32,6,3,1,0,14,22.3677132,-1,21,1,1
33,33,11,1,1,0,-1,23.5352576,19,21,1,1
34,34,9,2,1,0,4,16.3467336,-1,21,1,1
35,35,9,2,1,0,-1,22.31089,-1,21,1,1
36,36,8,2,1,0,-1,9.8398655999991,-1,21,1,1
37,37,6,14,0,0,14,2.3106248,-1,19,1,1
38,38,6,18,2,16,3,31.719744399999,-1,21,1,1
39,39,8,1,1,0,-1,13.694947199999998,-1,21,1,1
40,40,8,2,1,0,-1,37.746395199999995,-1,21,1,1
41,41,10,1,1,0,23,21.5962632,-1,21,1,1
42,42,4,0,1,0,-1,38.8505556,-1,21,1,1
43,43,9,26,2,16,14,12.1877424,18,20,1,1
44,44,12,9,1,0,-1,12.484701999999999,19,21,1,1
45,45,12,15,1,0,-1,16.078852799999698,19,21,1,1
46,46,8,4,1,0,-1,11.7509488,-1,21,1,1
47,47,8,26,2,21,5,29.263614399999998,-1,21,1,1
48,48,4,8,1,0,8,37.855148799999,-1,21,1,1
49,49,5,26,2,27,1,28.247802399999998,-1,21,1,1
50,50,6,3,1,0,-1,3.529877200001,-1,21,1,1
51,51,7,15,1,0,1,13.699506399999699,-1,21,1,1
52,52,9,11,0,0,11,4.10328,-1,20,1,1
53,53,9,4,1,0,-1,16.653979200000002,-1,21,1,1
54,54,12,4,1,0,-1,15.7522584,19,21,1,1
55,55,9,12,1,0,-1,13.5832467999999,18,21,1,1
56,56,11,2,0,0,-1,28.8896488,21,20,1,1
57,57,7,18,2,4,21,28.1189216,-1,21,1,1
58,58,8,26,2,1,14,15.139324000000002,-1,21,1,1
59,59,10,29,1,0,-1,21.978679999999997,-1,21,1,1
60,60,11,4,1,0,-1,13.2986304,18,21,1,1
61,61,5,4,1,0,-1,18.9233488,-1,21,1,1
62,62,7,7,1,0,-1,30.985324000000002,-1,21,1,1
63,63,12,4,1,0,-1,19.6603824,19,21,1,1
64,64,8,17,1,0,3,37.59116,-1,21,1,1
65,65,11,4,1,0,-1,13.2986304,18,21,1,1
66,66,10,4,1,0,-1,9.9694136,-1,21,1,1
67,67,9,26,2,14,14,4.742124,19,20,1,1
68,68,12,4,1,0,-1,0.06605279999909999,18,21,1,1
69,69,8,10,1,0,-1,22.842426,-1,21,1,1
70,70,8,21,1,0,-1,44.8355064,-1,21,1,1
71,71,9,14,0,0,14,4.5617576,-1,19,1,1
