,id,energy,location,vehicle_status,remain_trip_time,destination,idle_driving_distance,dispatched_charging_time,dispatched_serving_time,update_status,decision
0,0,2,0,1,0,-1,487.23303039999973,50,51,1,1
1,1,2,33,2,7,0,157.6338952,50,51,1,1
2,2,1,0,1,0,-1,244.06187119999998,49,51,1,1
3,3,1,1,0,0,1,217.4613856,49,50,1,1
4,4,2,1,1,0,-1,318.50482239999997,50,51,1,1
5,5,3,13,0,0,4,259.381228,51,50,1,1
6,6,2,1,1,0,0,414.83126640000006,50,51,1,1
7,7,3,0,0,0,-1,266.1114411999999,51,50,1,1
8,8,0,0,1,0,3,243.86048799999998,44,51,1,1
9,9,1,1,1,0,-1,266.6485928,49,51,1,1
10,10,2,1,1,0,3,331.4504484000001,50,51,1,1
11,11,2,1,1,0,0,412.4089968,50,51,1,1
12,12,2,0,1,0,3,453.8924903999999,50,51,1,1
13,13,3,15,0,0,2,650.0401163999999,51,50,1,1
14,14,1,26,2,10,14,273.70656799999915,49,50,1,1
15,15,1,2,1,0,3,284.5112047999992,49,51,1,1
16,16,2,1,1,0,0,337.70572639999966,50,51,1,1
17,17,3,15,0,0,3,479.1090919999999,51,50,1,1
18,18,2,7,1,0,25,372.2484496,50,51,1,1
19,19,3,21,0,0,3,697.0071044,51,50,1,1
20,20,2,11,1,0,3,370.658512,50,51,1,1
21,21,2,1,1,0,4,323.123903600003,50,51,1,1
22,22,2,1,1,0,-1,273.34277719999994,50,51,1,1
23,23,3,0,0,0,0,393.2827079999994,51,49,1,1
24,24,2,1,1,0,0,322.25281839999997,50,51,1,1
25,25,3,20,0,0,3,287.52205599999996,51,50,1,1
26,26,0,1,1,0,9,359.9754167999998,48,51,1,1
27,27,1,1,1,0,15,413.77397679999996,49,51,1,1
28,28,3,14,0,0,8,313.8796808,51,48,1,1
29,29,3,33,0,0,11,406.2722024,51,50,1,1
30,30,2,18,2,7,2,316.39936159999996,50,51,1,1
31,31,3,24,0,0,9,519.7914452000001,51,49,1,1
32,32,0,1,1,0,1,643.0348499999998,48,51,1,1
33,33,1,4,1,0,-1,219.01674,49,51,1,1
34,34,3,0,0,0,13,263.33272,51,50,1,1
35,35,3,17,0,0,17,404.9846732,51,48,1,1
36,36,2,2,1,0,1,393.61619679999916,50,51,1,1
37,37,0,3,0,0,3,291.30624760000006,48,50,1,1
38,38,0,1,1,0,7,344.244675599999,48,51,1,1
39,39,2,3,1,0,-1,334.24334759999994,50,51,1,1
