,id,energy,location,vehicle_status,remain_trip_time,destination,idle_driving_distance,dispatched_charging_time,dispatched_serving_time,update_status,decision
0,0,1,1,1,0,-1,128.44812079999969,26,28,1,1
1,1,1,1,1,0,-1,35.9697528,-1,28,1,1
2,2,3,13,0,0,-1,67.61516,28,27,1,1
3,3,0,0,1,0,-1,76.6627256,-1,28,1,1
4,4,1,1,1,0,-1,91.3237784,-1,28,1,1
5,5,2,1,1,0,4,70.605884,-1,28,1,1
6,6,1,2,1,0,-1,120.81023760000001,-1,28,1,1
7,7,2,2,1,0,-1,77.87819719999999,27,28,1,1
8,8,3,32,0,0,-1,71.0794848,28,26,1,1
9,9,4,2,1,0,-1,66.6039072,21,28,1,1
10,10,1,2,1,0,4,71.641712,-1,28,1,1
11,11,5,26,2,5,3,112.45967359999997,19,28,1,1
12,12,1,2,1,0,3,90.79935919999991,18,28,1,1
13,13,2,4,1,0,2,178.51619879999998,27,28,1,1
14,14,3,4,1,0,3,111.0137399999997,22,28,1,1
15,15,0,1,1,0,-1,74.8501655999997,-1,28,1,1
16,16,1,5,1,0,13,107.15988159999999,-1,28,1,1
17,17,2,1,1,0,1,134.21545319999998,-1,28,1,1
18,18,1,0,1,0,25,123.96854,-1,28,1,1
19,19,2,1,1,0,4,198.4858284,27,28,1,1
20,20,1,1,1,0,8,109.1136656,-1,28,1,1
21,21,0,1,1,0,4,97.75725440000102,-1,26,1,1
22,22,1,1,1,0,-1,79.83709640000001,-1,28,1,1
23,23,2,1,1,0,8,129.1989432,-1,28,1,1
24,24,1,1,1,0,15,106.566296,26,28,1,1
25,25,2,0,1,0,3,137.78892079999997,27,28,1,1
26,26,3,32,0,0,9,85.4644279999997,28,25,1,1
27,27,0,1,1,0,4,121.18364720000001,-1,26,1,1
28,28,2,26,2,14,1,92.6259304,-1,28,1,1
29,29,2,1,1,0,-1,115.5083328,-1,28,1,1
30,30,5,1,1,0,-1,108.00956079999997,21,28,1,1
31,31,2,1,1,0,-1,182.11274039999998,27,28,1,1
32,32,3,1,1,0,1,117.0987708,-1,28,1,1
33,33,4,1,1,0,-1,49.523698399999994,19,28,1,1
34,34,2,0,0,0,0,58.57915919999999,-1,27,1,1
35,35,2,1,1,0,1,85.982898,-1,28,1,1
36,36,1,1,1,0,-1,70.47433439999911,-1,27,1,1
37,37,3,1,1,0,0,42.4613308,-1,28,1,1
38,38,3,2,1,0,2,101.32093639999903,-1,28,1,1
39,39,1,1,1,0,-1,90.52703039999999,-1,27,1,1
40,40,1,1,1,0,-1,104.37165279999999,-1,27,1,1
41,41,3,2,1,0,23,96.38649199999999,-1,28,1,1
42,42,1,1,1,0,-1,165.339666,26,27,1,1
43,43,2,2,1,0,7,101.50169199999999,18,28,1,1
44,44,5,3,0,0,3,98.0331416,19,27,1,1
45,45,5,33,2,7,0,87.5795631999997,19,28,1,1
46,46,5,2,0,0,2,65.7978184,-1,26,1,1
47,47,1,2,1,0,5,165.3231528,-1,27,1,1
48,48,1,2,1,0,0,127.52338159999898,26,27,1,1
49,49,3,1,0,0,1,64.04263759999999,28,24,1,1
50,50,3,13,0,0,7,47.771909199999,28,27,1,1
51,51,0,3,1,0,3,88.3847623999997,-1,28,1,1
52,52,2,3,1,0,3,95.4736512,-1,28,1,1
53,53,2,2,1,0,-1,49.238692799999995,-1,28,1,1
54,54,5,2,1,0,-1,46.391416799999995,19,28,1,1
55,55,2,3,1,0,8,65.85314039999989,18,28,1,1
56,56,4,18,2,10,3,127.06912959999998,21,28,1,1
57,57,4,4,1,0,21,82.16278880000002,23,28,1,1
58,58,1,4,1,0,0,96.1163872,-1,27,1,1
59,59,3,2,1,0,-1,85.70739999999999,-1,28,1,1
60,60,4,2,1,0,-1,81.28030559999999,18,28,1,1
61,61,3,32,0,0,-1,43.4350536,28,24,1,1
62,62,0,2,1,0,-1,114.8867248,-1,26,1,1
63,63,5,4,1,0,-1,68.50020079999999,19,28,1,1
64,64,1,33,2,2,0,159.0817192,-1,28,1,1
65,65,4,1,1,0,0,65.65248,18,28,1,1
